Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
11,1696500268256,05/10/2023 10:04:28,1696507468256,2,05/10/2023 14:04:28,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,5600.712000000003,11686.257999999998,11703.172999999992,5600.712000000003,11686.257999999998,11703.172999999992,1,5600.712000000003,6102.460999999988,0,,Rating Scale,Use,7,object-12,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,9
12,1696500268256,05/10/2023 10:04:28,1696507468256,2,05/10/2023 14:04:28,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,6,10582.693000000003,11686.257999999998,11703.172999999992,10582.693000000003,11686.257999999998,11703.172999999992,1,10582.693000000003,1120.4799999999886,0,,Rating Scale,Similarity,9,object-14,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,10
13,1696500268349,05/10/2023 10:04:28,1696507468349,2,05/10/2023 14:04:28,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,114.10199995231983,99.89300000000367,114.10199995231983,114.10199995231983,99.89300000000367,114.10199995231983,1,114.10199995231983,0,0,,Video,Video,2,object-8,trial,book,bok,Bok.mp4,Book 1.jpg,3,,11
14,1696500275652,05/10/2023 10:04:35,1696507475652,2,05/10/2023 14:04:35,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,7418.521000047687,7405.851000000002,7418.521000047687,7418.521000047687,7405.851000000002,7418.521000047687,1,7418.521000047687,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1696500275653,05/10/2023 10:04:35,1696507475653,2,05/10/2023 14:04:35,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,3861.553000000007,7405.851000000002,7419.321000000004,3861.553000000007,7405.851000000002,7419.321000000004,1,3861.553000000007,3557.7679999999964,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1696500275654,05/10/2023 10:04:35,1696507475654,2,05/10/2023 14:04:35,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,4814.562000000005,7405.851000000002,7420.12099995232,4814.562000000005,7405.851000000002,7420.12099995232,1,4814.562000000005,2605.5589999523145,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1696500275655,05/10/2023 10:04:35,1696507475655,2,05/10/2023 14:04:35,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,6553.385000000002,7405.851000000002,7420.920999904636,6553.385000000002,7405.851000000002,7420.920999904636,1,6553.385000000002,867.5359999046341,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1696500275761,05/10/2023 10:04:35,1696507475761,2,05/10/2023 14:04:35,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,117.54399990463374,116.91100000000006,117.54399990463374,117.54399990463374,116.91100000000006,117.54399990463374,1,117.54399990463374,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1696500282041,05/10/2023 10:04:42,1696507482041,2,05/10/2023 14:04:42,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,6401.36999985695,6386.215000000004,6401.36999985695,6401.36999985695,6386.215000000004,6401.36999985695,1,6401.36999985695,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696500282047,05/10/2023 10:04:42,1696507482047,2,05/10/2023 14:04:42,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,3962.224000000002,6386.215000000004,6402.766000000003,3962.224000000002,6386.215000000004,6402.766000000003,1,3962.224000000002,2440.5420000000013,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696500282048,05/10/2023 10:04:42,1696507482048,2,05/10/2023 14:04:42,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,4630.807000000001,6386.215000000004,6402.766000000003,4630.807000000001,6386.215000000004,6402.766000000003,1,4630.807000000001,1771.9590000000026,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696500282049,05/10/2023 10:04:42,1696507482049,2,05/10/2023 14:04:42,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5634.056000000004,6386.215000000004,6402.766000000003,5634.056000000004,6386.215000000004,6402.766000000003,1,5634.056000000004,768.7099999999991,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696500282147,05/10/2023 10:04:42,1696507482147,2,05/10/2023 14:04:42,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,120.08899995231367,117.06299999999464,120.08899995231367,120.08899995231367,117.06299999999464,120.08899995231367,1,120.08899995231367,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696500287351,05/10/2023 10:04:47,1696507487351,2,05/10/2023 14:04:47,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,5325.154999856946,5316.481,5325.154999856946,5325.154999856946,5316.481,5325.154999856946,1,5325.154999856946,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696500287352,05/10/2023 10:04:47,1696507487352,2,05/10/2023 14:04:47,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,2641.6349999999948,5316.481,5326.254999999997,2641.6349999999948,5316.481,5326.254999999997,1,2641.6349999999948,2684.6200000000026,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696500287353,05/10/2023 10:04:47,1696507487353,2,05/10/2023 14:04:47,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,3343.8039999999964,5316.481,5327.054999952314,3343.8039999999964,5316.481,5327.054999952314,1,3343.8039999999964,1983.2509999523172,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696500287353,05/10/2023 10:04:47,1696507487353,2,05/10/2023 14:04:47,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4480.540000000001,5316.481,5327.754999999997,4480.540000000001,5316.481,5327.754999999997,1,4480.540000000001,847.2149999999965,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696500287458,05/10/2023 10:04:47,1696507487458,2,05/10/2023 14:04:47,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,115.59199999999761,100.25299999999697,115.59199999999761,115.59199999999761,100.25299999999697,115.59199999999761,1,115.59199999999761,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696500295419,05/10/2023 10:04:55,1696507495419,2,05/10/2023 14:04:55,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,8075.260999999999,8058.273999999998,8075.260999999999,8075.260999999999,8058.273999999998,8075.260999999999,1,8075.260999999999,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696500295429,05/10/2023 10:04:55,1696507495429,2,05/10/2023 14:04:55,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,4630.822,8058.273999999998,8075.260999999999,4630.822,8058.273999999998,8075.260999999999,1,4630.822,3444.4389999999985,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696500295430,05/10/2023 10:04:55,1696507495430,2,05/10/2023 14:04:55,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,5333.129000000001,8058.273999999998,8075.260999999999,5333.129000000001,8058.273999999998,8075.260999999999,1,5333.129000000001,2742.131999999998,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696500295431,05/10/2023 10:04:55,1696507495431,2,05/10/2023 14:04:55,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,5,6001.9259999999995,8058.273999999998,8075.260999999999,6001.9259999999995,8058.273999999998,8075.260999999999,1,6001.9259999999995,2073.334999999999,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696500295516,05/10/2023 10:04:55,1696507495516,2,05/10/2023 14:04:55,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,115.04699995231628,100.0199999999968,115.04699995231628,115.04699995231628,100.0199999999968,115.04699995231628,1,115.04699995231628,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696500305247,05/10/2023 10:05:05,1696507505247,2,05/10/2023 14:05:05,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,9835.200000047684,9830.043999999994,9835.200000047684,9835.200000047684,9830.043999999994,9835.200000047684,1,9835.200000047684,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696500305248,05/10/2023 10:05:05,1696507505248,2,05/10/2023 14:05:05,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,3644.5420000000013,9830.043999999994,9836.200000047684,3644.5420000000013,9830.043999999994,9836.200000047684,1,3644.5420000000013,6191.658000047682,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696500305249,05/10/2023 10:05:05,1696507505249,2,05/10/2023 14:05:05,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,4463.654999999999,9830.043999999994,9837.099999904633,4463.654999999999,9830.043999999994,9837.099999904633,1,4463.654999999999,5373.444999904634,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696500305250,05/10/2023 10:05:05,1696507505250,2,05/10/2023 14:05:05,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,5,5918.082999999999,9830.043999999994,9837.899999856949,5918.082999999999,9830.043999999994,9837.899999856949,1,5918.082999999999,3919.81699985695,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696500305362,05/10/2023 10:05:05,1696507505362,2,05/10/2023 14:05:05,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,117.5780000476893,116.81100000000151,117.5780000476893,117.5780000476893,116.81100000000151,117.5780000476893,1,117.5780000476893,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696500311685,05/10/2023 10:05:11,1696507511685,2,05/10/2023 14:05:11,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,6442.555999904638,6436.421000000002,6442.555999904638,6442.555999904638,6436.421000000002,6442.555999904638,1,6442.555999904638,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696500311693,05/10/2023 10:05:11,1696507511693,2,05/10/2023 14:05:11,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,3611.126000000004,6436.421000000002,6451.456000000006,3611.126000000004,6436.421000000002,6451.456000000006,1,3611.126000000004,2840.3300000000017,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696500311694,05/10/2023 10:05:11,1696507511694,2,05/10/2023 14:05:11,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,4246.6050000000105,6436.421000000002,6452.156000047689,4246.6050000000105,6436.421000000002,6452.156000047689,1,4246.6050000000105,2205.551000047679,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696500311695,05/10/2023 10:05:11,1696507511695,2,05/10/2023 14:05:11,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,6,5349.777000000002,6436.421000000002,6452.801999999996,5349.777000000002,6436.421000000002,6452.801999999996,1,5349.777000000002,1103.0249999999942,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696500311794,05/10/2023 10:05:11,1696507511794,2,05/10/2023 14:05:11,142915,11,task-qcg3,,32046195,8o5bdk3a,9477400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,1320x1068,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,114.65299995231977,100.26000000000931,114.65299995231977,114.65299995231977,100.26000000000931,114.65299995231977,1,114.65299995231977,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
