Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
11,1696570732084,06/10/2023 05:38:52,1696577932084,2,06/10/2023 09:38:52,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,4966.377999999997,9116.337,9133.010000000002,4966.377999999997,9116.337,9133.010000000002,1,4966.377999999997,4166.632000000005,0,,Rating Scale,Use,7,object-12,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,9
12,1696570732085,06/10/2023 05:38:52,1696577932085,2,06/10/2023 09:38:52,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,7182.942999999999,9116.337,9133.010000000002,7182.942999999999,9116.337,9133.010000000002,1,7182.942999999999,1950.0670000000027,0,,Rating Scale,Similarity,9,object-14,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,10
13,1696570732175,06/10/2023 05:38:52,1696577932175,2,06/10/2023 09:38:52,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,112.57300001191918,99.58199999999488,112.57300001191918,112.57300001191918,99.58199999999488,112.57300001191918,1,112.57300001191918,0,0,,Video,Video,2,object-8,trial,book,bok,Bok.mp4,Book 1.jpg,3,,11
14,1696570740158,06/10/2023 05:39:00,1696577940158,2,06/10/2023 09:39:00,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,8095.619999988077,8082.697,8095.619999988077,8095.619999988077,8082.697,8095.619999988077,1,8095.619999988077,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1696570740167,06/10/2023 05:39:00,1696577940167,2,06/10/2023 09:39:00,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,4399.409999999996,8082.697,8099.569000000003,4399.409999999996,8082.697,8099.569000000003,1,4399.409999999996,3700.159000000007,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1696570740168,06/10/2023 05:39:00,1696577940168,2,06/10/2023 09:39:00,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,5432.777000000002,8082.697,8099.569000000003,5432.777000000002,8082.697,8099.569000000003,1,5432.777000000002,2666.7920000000013,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1696570740169,06/10/2023 05:39:00,1696577940169,2,06/10/2023 09:39:00,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,6716.345999999998,8082.697,8099.569000000003,6716.345999999998,8082.697,8099.569000000003,1,6716.345999999998,1383.2230000000054,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1696570740258,06/10/2023 05:39:00,1696577940258,2,06/10/2023 09:39:00,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,113.35100001191907,99.93000000000029,113.35100001191907,113.35100001191907,99.93000000000029,113.35100001191907,1,113.35100001191907,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1696570754077,06/10/2023 05:39:14,1696577954077,2,06/10/2023 09:39:14,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,13931.322999994038,13915.555999999997,13931.322999994038,13931.322999994038,13915.555999999997,13931.322999994038,1,13931.322999994038,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696570754088,06/10/2023 05:39:14,1696577954088,2,06/10/2023 09:39:14,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5849.710999999996,13915.555999999997,13932.234999999993,5849.710999999996,13915.555999999997,13932.234999999993,1,5849.710999999996,8082.523999999998,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696570754090,06/10/2023 05:39:14,1696577954090,2,06/10/2023 09:39:14,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,7116.023000000001,13915.555999999997,13932.234999999993,7116.023000000001,13915.555999999997,13932.234999999993,1,7116.023000000001,6816.211999999992,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696570754091,06/10/2023 05:39:14,1696577954091,2,06/10/2023 09:39:14,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,5,12782.502999999997,13915.555999999997,13932.234999999993,12782.502999999997,13915.555999999997,13932.234999999993,1,12782.502999999997,1149.7319999999963,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696570754173,06/10/2023 05:39:14,1696577954173,2,06/10/2023 09:39:14,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,112.70900001192221,99.79200000000128,112.70900001192221,112.70900001192221,99.79200000000128,112.70900001192221,1,112.70900001192221,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696570764096,06/10/2023 05:39:24,1696577964096,2,06/10/2023 09:39:24,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,10032.473000000013,10016.047000000006,10032.473000000013,10032.473000000013,10016.047000000006,10032.473000000013,1,10032.473000000013,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696570764107,06/10/2023 05:39:24,1696577964107,2,06/10/2023 09:39:24,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,3366.7189999999973,10016.047000000006,10032.473000000013,3366.7189999999973,10016.047000000006,10032.473000000013,1,3366.7189999999973,6665.754000000015,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696570764109,06/10/2023 05:39:24,1696577964109,2,06/10/2023 09:39:24,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,4666.520000000004,10016.047000000006,10032.473000000013,4666.520000000004,10016.047000000006,10032.473000000013,1,4666.520000000004,5365.953000000009,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696570764111,06/10/2023 05:39:24,1696577964111,2,06/10/2023 09:39:24,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,6,6766.470000000001,10016.047000000006,10032.473000000013,6766.470000000001,10016.047000000006,10032.473000000013,1,6766.470000000001,3266.0030000000115,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696570764192,06/10/2023 05:39:24,1696577964192,2,06/10/2023 09:39:24,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,115.44799999999535,99.80399999998917,115.44799999999535,115.44799999999535,99.80399999998917,115.44799999999535,1,115.44799999999535,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696570778702,06/10/2023 05:39:38,1696577978702,2,06/10/2023 09:39:38,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,14625.920000011916,14615.97099999999,14625.920000011916,14625.920000011916,14615.97099999999,14625.920000011916,1,14625.920000011916,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696570778714,06/10/2023 05:39:38,1696577978714,2,06/10/2023 09:39:38,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,8666.265999999989,14615.97099999999,14632.609999999986,8666.265999999989,14615.97099999999,14632.609999999986,1,8666.265999999989,5966.343999999997,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696570778716,06/10/2023 05:39:38,1696577978716,2,06/10/2023 09:39:38,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,10266.224000000002,14615.97099999999,14632.609999999986,10266.224000000002,14615.97099999999,14632.609999999986,1,10266.224000000002,4366.385999999984,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696570778716,06/10/2023 05:39:38,1696577978716,2,06/10/2023 09:39:38,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,3,13582.705999999991,14615.97099999999,14632.609999999986,13582.705999999991,14615.97099999999,14632.609999999986,1,13582.705999999991,1049.903999999995,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696570778805,06/10/2023 05:39:38,1696577978805,2,06/10/2023 09:39:38,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,113.59199999404443,99.60000000000582,113.59199999404443,113.59199999404443,99.60000000000582,113.59199999404443,1,113.59199999404443,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696570789310,06/10/2023 05:39:49,1696577989310,2,06/10/2023 09:39:49,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,10616.107000000004,10599.307,10616.107000000004,10616.107000000004,10599.307,10616.107000000004,1,10616.107000000004,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696570789318,06/10/2023 05:39:49,1696577989318,2,06/10/2023 09:39:49,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,4299.616999999998,10599.307,10616.107000000004,4299.616999999998,10599.307,10616.107000000004,1,4299.616999999998,6316.490000000005,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696570789319,06/10/2023 05:39:49,1696577989319,2,06/10/2023 09:39:49,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,4966.059000000008,10599.307,10616.107000000004,4966.059000000008,10599.307,10616.107000000004,1,4966.059000000008,5650.047999999995,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696570789320,06/10/2023 05:39:49,1696577989320,2,06/10/2023 09:39:49,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,9749.269,10599.307,10616.107000000004,9749.269,10599.307,10616.107000000004,1,9749.269,866.8380000000034,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696570789404,06/10/2023 05:39:49,1696577989404,2,06/10/2023 09:39:49,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,113.29499999404372,99.62900000000081,113.29499999404372,113.29499999404372,99.62900000000081,113.29499999404372,1,113.29499999404372,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696570798723,06/10/2023 05:39:58,1696577998723,2,06/10/2023 09:39:58,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,9430.742000005965,9415.709000000003,9430.742000005965,9430.742000005965,9415.709000000003,9430.742000005965,1,9430.742000005965,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696570798725,06/10/2023 05:39:58,1696577998725,2,06/10/2023 09:39:58,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5316.31700000001,9415.709000000003,9432.126000000004,5316.31700000001,9415.709000000003,9432.126000000004,1,5316.31700000001,4115.808999999994,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696570798727,06/10/2023 05:39:58,1696577998727,2,06/10/2023 09:39:58,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,5916.187000000005,9415.709000000003,9432.126000000004,5916.187000000005,9415.709000000003,9432.126000000004,1,5916.187000000005,3515.9389999999985,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696570798728,06/10/2023 05:39:58,1696577998728,2,06/10/2023 09:39:58,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,8399.366999999998,9415.709000000003,9432.126000000004,8399.366999999998,9415.709000000003,9432.126000000004,1,8399.366999999998,1032.7590000000055,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696570798821,06/10/2023 05:39:58,1696577998821,2,06/10/2023 09:39:58,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,113.6879999880807,99.97000000000116,113.6879999880807,113.6879999880807,99.97000000000116,113.6879999880807,1,113.6879999880807,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696570812532,06/10/2023 05:40:12,1696578012532,2,06/10/2023 09:40:12,142915,13,task-qcg3,,32059911,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1482x958,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,13824.83299998808,13816.013000000006,13824.83299998808,13824.83299998808,13816.013000000006,13824.83299998808,1,13824.83299998808,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
