Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
11,1699276410490,06/11/2023 13:13:30,1699280010490,1,06/11/2023 15:13:30,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,33566,36933,36950,33566,36933,36950,1,33566,3384,0,,Rating Scale,Use,7,object-12,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,9
12,1699276410491,06/11/2023 13:13:30,1699280010491,1,06/11/2023 15:13:30,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,2,trial,Screen 1,9lhd9n,1,response,4,35483,36933,36950,35483,36933,36950,1,35483,1467,0,,Rating Scale,Similarity,9,object-14,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,10
13,1699276410570,06/11/2023 13:13:30,1699280010570,1,06/11/2023 15:13:30,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,104.7448749978377,100,104.7448749978377,104.7448749978377,100,104.7448749978377,1,104.7448749978377,0,0,,Video,Video,2,object-8,trial,book,bok,Bok.mp4,Book 1.jpg,3,,11
14,1699276420115,06/11/2023 13:13:40,1699280020115,1,06/11/2023 15:13:40,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,9649,9633,9649,9649,9633,9649,1,9649,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1699276420117,06/11/2023 13:13:40,1699280020117,1,06/11/2023 15:13:40,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,3833,9633,9650,3833,9633,9650,1,3833,5817,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1699276420118,06/11/2023 13:13:40,1699280020118,1,06/11/2023 15:13:40,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,5466,9633,9650,5466,9633,9650,1,5466,4184,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1699276420119,06/11/2023 13:13:40,1699280020119,1,06/11/2023 15:13:40,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,6800,9633,9650,6800,9633,9650,1,6800,2850,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1699276420325,06/11/2023 13:13:40,1699280020325,1,06/11/2023 15:13:40,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,226.80912466651378,222,226.80912466651378,226.80912466651378,222,226.80912466651378,1,226.80912466651378,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1699276427970,06/11/2023 13:13:47,1699280027970,1,06/11/2023 15:13:47,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,7867,7850,7867,7867,7850,7867,1,7867,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1699276427976,06/11/2023 13:13:47,1699280027976,1,06/11/2023 15:13:47,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,3417,7850,7867,3417,7850,7867,1,3417,4450,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1699276427976,06/11/2023 13:13:47,1699280027976,1,06/11/2023 15:13:47,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,5533,7850,7867,5533,7850,7867,1,5533,2334,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1699276427977,06/11/2023 13:13:47,1699280027977,1,06/11/2023 15:13:47,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,6967,7850,7867,6967,7850,7867,1,6967,900,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1699276428032,06/11/2023 13:13:48,1699280028032,1,06/11/2023 15:13:48,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,79.37804100060978,72,79.37804100060978,79.37804100060978,72,79.37804100060978,1,79.37804100060978,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1699276440336,06/11/2023 13:14:00,1699280040336,1,06/11/2023 15:14:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,12382,12366,12382,12382,12366,12382,1,12382,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1699276440341,06/11/2023 13:14:00,1699280040341,1,06/11/2023 15:14:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4933,12366,12382,4933,12366,12382,1,4933,7449,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1699276440341,06/11/2023 13:14:00,1699280040341,1,06/11/2023 15:14:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,8266,12366,12382,8266,12366,12382,1,8266,4116,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1699276440341,06/11/2023 13:14:00,1699280040341,1,06/11/2023 15:14:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,6,9750,12366,12382,9750,12366,12382,1,9750,2632,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1699276440421,06/11/2023 13:14:00,1699280040421,1,06/11/2023 15:14:00,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,105.71712499804609,100,105.71712499804609,105.71712499804609,100,105.71712499804609,1,105.71712499804609,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1699276452391,06/11/2023 13:14:12,1699280052391,1,06/11/2023 15:14:12,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,12076,12067,12076,12076,12067,12076,1,12076,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1699276452397,06/11/2023 13:14:12,1699280052397,1,06/11/2023 15:14:12,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,5650,12067,12082,5650,12067,12082,1,5650,6432,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1699276452399,06/11/2023 13:14:12,1699280052399,1,06/11/2023 15:14:12,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,9600,12067,12083,9600,12067,12083,1,9600,2483,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1699276452399,06/11/2023 13:14:12,1699280052399,1,06/11/2023 15:14:12,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,5,11217,12067,12084,11217,12067,12084,1,11217,867,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1699276452487,06/11/2023 13:14:12,1699280052487,1,06/11/2023 15:14:12,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,105.75316700249128,100,105.75316700249128,105.75316700249128,100,105.75316700249128,1,105.75316700249128,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1699276473386,06/11/2023 13:14:33,1699280073386,1,06/11/2023 15:14:33,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,21000,20983,21000,21000,20983,21000,1,21000,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1699276473389,06/11/2023 13:14:33,1699280073389,1,06/11/2023 15:14:33,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,4,13716,20983,21000,13716,20983,21000,1,13716,7284,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1699276473390,06/11/2023 13:14:33,1699280073390,1,06/11/2023 15:14:33,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,no,16383,20983,21000,16383,20983,21000,1,16383,4617,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1699276473390,06/11/2023 13:14:33,1699280073390,1,06/11/2023 15:14:33,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,5,18199,20983,21000,18199,20983,21000,1,18199,2801,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1699276473471,06/11/2023 13:14:33,1699280073471,1,06/11/2023 15:14:33,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,106.76166666691098,100,106.76166666691098,106.76166666691098,100,106.76166666691098,1,106.76166666691098,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1699276486244,06/11/2023 13:14:46,1699280086244,1,06/11/2023 15:14:46,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,12877,12855,12877,12877,12855,12877,1,12877,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1699276486248,06/11/2023 13:14:46,1699280086248,1,06/11/2023 15:14:46,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,8617,12855,12877,8617,12855,12877,1,8617,4260,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1699276486248,06/11/2023 13:14:46,1699280086248,1,06/11/2023 15:14:46,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,7183,12855,12877,7183,12855,12877,1,7183,5694,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1699276486248,06/11/2023 13:14:46,1699280086248,1,06/11/2023 15:14:46,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,2,5150,12855,12877,5150,12855,12877,1,5150,7727,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1699276486321,06/11/2023 13:14:46,1699280086321,1,06/11/2023 15:14:46,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,100.78595866718828,95,100.78595866718828,100.78595866718828,95,100.78595866718828,1,100.78595866718828,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1699276496610,06/11/2023 13:14:56,1699280096610,1,06/11/2023 15:14:56,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,10389,10378,10389,10389,10378,10389,1,10389,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
45,1699276496615,06/11/2023 13:14:56,1699280096615,1,06/11/2023 15:14:56,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,7,5728,10378,10394,5728,10378,10394,1,5728,4666,0,,Rating Scale,Familiarity,5,object-10,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,43
46,1699276496615,06/11/2023 13:14:56,1699280096615,1,06/11/2023 15:14:56,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,yes,6828,10378,10395,6828,10378,10395,1,6828,3567,0,,Rating Scale,Use,7,object-12,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,44
47,1699276496616,06/11/2023 13:14:56,1699280096616,1,06/11/2023 15:14:56,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,9,trial,Screen 1,9lhd9n,1,response,6,8828,10378,10395,8828,10378,10395,1,8828,1567,0,,Rating Scale,Similarity,9,object-14,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,45
48,1699276496705,06/11/2023 13:14:56,1699280096705,1,06/11/2023 15:14:56,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,info,Video start,106.77720833204943,100,106.77720833204943,106.77720833204943,100,106.77720833204943,1,106.77720833204943,0,0,,Video,Video,2,object-8,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,46
49,1699276501729,06/11/2023 13:15:01,1699280101729,1,06/11/2023 15:15:01,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,continue,,5130,5117,5130,5130,5117,5130,1,5130,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,47
50,1699276501731,06/11/2023 13:15:01,1699280101731,1,06/11/2023 15:15:01,146116,4,task-qcg3,,32737965,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,2217,5117,5132.000000000029,2217,5117,5132.000000000029,1,2217,2915.000000000029,0,,Rating Scale,Familiarity,5,object-10,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,48
