Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
11,1694774672202,15/09/2023 10:44:32,1694781872202,2,15/09/2023 14:44:32,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,6805.760999999999,13328.161,13344.478000000003,6805.760999999999,13328.161,13344.478000000003,1,6805.760999999999,6538.717000000004,0,,Rating Scale,Use,7,object-12,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,9
12,1694774672202,15/09/2023 10:44:32,1694781872202,2,15/09/2023 14:44:32,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,3,11426.675000000003,13328.161,13344.478000000003,11426.675000000003,13328.161,13344.478000000003,1,11426.675000000003,1917.8029999999999,0,,Rating Scale,Similarity,9,object-14,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,10
13,1694774672538,15/09/2023 10:44:32,1694781872538,2,15/09/2023 14:44:32,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,135.00799999999435,118.416999999994,135.00799999999435,135.00799999999435,118.416999999994,135.00799999999435,1,135.00799999999435,0,0,,Video,Video,2,object-8,trial,book,bok,Bok.mp4,Book 1.jpg,3,,11
14,1694774679728,15/09/2023 10:44:39,1694781879728,2,15/09/2023 14:44:39,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,7540.460999999996,7523.794999999998,7540.460999999996,7540.460999999996,7523.794999999998,7540.460999999996,1,7540.460999999996,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1694774679729,15/09/2023 10:44:39,1694781879729,2,15/09/2023 14:44:39,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,3336.4950000000026,7523.794999999998,7540.460999999996,3336.4950000000026,7523.794999999998,7540.460999999996,1,3336.4950000000026,4203.965999999993,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1694774679729,15/09/2023 10:44:39,1694781879729,2,15/09/2023 14:44:39,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,4037.3300000000017,7523.794999999998,7540.460999999996,4037.3300000000017,7523.794999999998,7540.460999999996,1,4037.3300000000017,3503.130999999994,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1694774679729,15/09/2023 10:44:39,1694781879729,2,15/09/2023 14:44:39,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,6422.949999999997,7523.794999999998,7540.460999999996,6422.949999999997,7523.794999999998,7540.460999999996,1,6422.949999999997,1117.5109999999986,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1694774680095,15/09/2023 10:44:40,1694781880095,2,15/09/2023 14:44:40,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,158.85800000298232,147.70700000006764,158.85800000298232,158.85800000298232,147.70700000006764,158.85800000298232,1,158.85800000298232,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1694774689187,15/09/2023 10:44:49,1694781889187,2,15/09/2023 14:44:49,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,9477.996000002982,9474.563999999998,9477.996000002982,9477.996000002982,9474.563999999998,9477.996000002982,1,9477.996000002982,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1694774689193,15/09/2023 10:44:49,1694781889193,2,15/09/2023 14:44:49,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5054.322,9474.563999999998,9483.696000005963,5054.322,9474.563999999998,9483.696000005963,1,5054.322,4429.374000005962,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1694774689193,15/09/2023 10:44:49,1694781889193,2,15/09/2023 14:44:49,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,6138.934999999998,9474.563999999998,9484.296000000002,6138.934999999998,9474.563999999998,9484.296000000002,1,6138.934999999998,3345.3610000000044,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1694774689194,15/09/2023 10:44:49,1694781889194,2,15/09/2023 14:44:49,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,4,8573.672000000006,9474.563999999998,9484.996000002982,8573.672000000006,9474.563999999998,9484.996000002982,1,8573.672000000006,911.3240000029764,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1694774689537,15/09/2023 10:44:49,1694781889537,2,15/09/2023 14:44:49,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,147.05500000000362,132.88399999999092,147.05500000000362,147.05500000000362,132.88399999999092,147.05500000000362,1,147.05500000000362,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1694774697407,15/09/2023 10:44:57,1694781897407,2,15/09/2023 14:44:57,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,8223.132000005964,8207.422000000006,8223.132000005964,8223.132000005964,8207.422000000006,8223.132000005964,1,8223.132000005964,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1694774697408,15/09/2023 10:44:57,1694781897408,2,15/09/2023 14:44:57,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,3102.8120000000054,8207.422000000006,8224.114000000001,3102.8120000000054,8207.422000000006,8224.114000000001,1,3102.8120000000054,5121.301999999996,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1694774697408,15/09/2023 10:44:57,1694781897408,2,15/09/2023 14:44:57,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,3719.972999999998,8207.422000000006,8224.114000000001,3719.972999999998,8207.422000000006,8224.114000000001,1,3719.972999999998,4504.141000000003,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1694774697408,15/09/2023 10:44:57,1694781897408,2,15/09/2023 14:44:57,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,6,7423.232000000004,8207.422000000006,8224.114000000001,7423.232000000004,8207.422000000006,8224.114000000001,1,7423.232000000004,800.8819999999978,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1694774697521,15/09/2023 10:44:57,1694781897521,2,15/09/2023 14:44:57,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,130.01200000595813,116.50699999999779,130.01200000595813,130.01200000595813,116.50699999999779,130.01200000595813,1,130.01200000595813,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1694774715187,15/09/2023 10:45:15,1694781915187,2,15/09/2023 14:45:15,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,17795.809999999998,17782.251999999993,17795.809999999998,17795.809999999998,17782.251999999993,17795.809999999998,1,17795.809999999998,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1694774715196,15/09/2023 10:45:15,1694781915196,2,15/09/2023 14:45:15,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,12110.468999999997,17782.251999999993,17798.655999999988,12110.468999999997,17782.251999999993,17798.655999999988,1,12110.468999999997,5688.186999999991,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1694774715196,15/09/2023 10:45:15,1694781915196,2,15/09/2023 14:45:15,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,12928.032999999996,17782.251999999993,17798.655999999988,12928.032999999996,17782.251999999993,17798.655999999988,1,12928.032999999996,4870.622999999992,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1694774715197,15/09/2023 10:45:15,1694781915197,2,15/09/2023 14:45:15,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,6,14645.91799999999,17782.251999999993,17798.655999999988,14645.91799999999,17782.251999999993,17798.655999999988,1,14645.91799999999,3152.7379999999976,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1694774715576,15/09/2023 10:45:15,1694781915576,2,15/09/2023 14:45:15,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,134.36000000007334,117.72100000007777,134.36000000007334,134.36000000007334,117.72100000007777,134.36000000007334,1,134.36000000007334,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1694774730106,15/09/2023 10:45:30,1694781930106,2,15/09/2023 14:45:30,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,14928.157999994044,14912.984000000011,14928.157999994044,14928.157999994044,14912.984000000011,14928.157999994044,1,14928.157999994044,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1694774730110,15/09/2023 10:45:30,1694781930110,2,15/09/2023 14:45:30,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,4470.702000000005,14912.984000000011,14929.400000000023,4470.702000000005,14912.984000000011,14929.400000000023,1,4470.702000000005,10458.698000000019,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1694774730111,15/09/2023 10:45:30,1694781930111,2,15/09/2023 14:45:30,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,no,6872.65800000001,14912.984000000011,14929.400000000023,6872.65800000001,14912.984000000011,14929.400000000023,1,6872.65800000001,8056.742000000013,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1694774730111,15/09/2023 10:45:30,1694781930111,2,15/09/2023 14:45:30,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,12494.131000000008,14912.984000000011,14929.400000000023,12494.131000000008,14912.984000000011,14929.400000000023,1,12494.131000000008,2435.269000000015,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1694774730479,15/09/2023 10:45:30,1694781930479,2,15/09/2023 14:45:30,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,181.94599999992352,181.94599999992352,181.94599999992352,181.94599999992352,181.94599999992352,181.94599999992352,1,181.94599999992352,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1694774741239,15/09/2023 10:45:41,1694781941239,2,15/09/2023 14:45:41,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,11143.714999999997,11126.926999999996,11143.714999999997,11143.714999999997,11126.926999999996,11143.714999999997,1,11143.714999999997,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1694774741243,15/09/2023 10:45:41,1694781941243,2,15/09/2023 14:45:41,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5688.4130000000005,11126.926999999996,11143.714999999997,5688.4130000000005,11126.926999999996,11143.714999999997,1,5688.4130000000005,5455.301999999996,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1694774741244,15/09/2023 10:45:41,1694781941244,2,15/09/2023 14:45:41,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,6356.016999999993,11126.926999999996,11143.714999999997,6356.016999999993,11126.926999999996,11143.714999999997,1,6356.016999999993,4787.698000000004,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1694774741244,15/09/2023 10:45:41,1694781941244,2,15/09/2023 14:45:41,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,4,10175.731999999989,11126.926999999996,11143.714999999997,10175.731999999989,11126.926999999996,11143.714999999997,1,10175.731999999989,967.9830000000075,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1694774741589,15/09/2023 10:45:41,1694781941589,2,15/09/2023 14:45:41,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,146.78700000011304,146.78700000011304,146.78700000011304,146.78700000011304,146.78700000011304,146.78700000011304,1,146.78700000011304,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1694774751329,15/09/2023 10:45:51,1694781951329,2,15/09/2023 14:45:51,142915,10,task-qcg3,,31693595,BLIND,9368241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 116.0.1938.81,3840x1200,1301x838,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,10111.246999994037,10108.337,10111.246999994037,10111.246999994037,10108.337,10111.246999994037,1,10111.246999994037,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
