Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
14,1696591214985,06/10/2023 11:20:14,1696598414985,2,06/10/2023 15:20:14,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,13186.941000002233,13181.366999999998,13186.941000002233,13186.941000002233,13181.366999999998,13186.941000002233,1,13186.941000002233,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1696591214986,06/10/2023 11:20:14,1696598414986,2,06/10/2023 15:20:14,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,4443.972000000009,13181.366999999998,13188.441000002233,4443.972000000009,13181.366999999998,13188.441000002233,1,4443.972000000009,8744.469000002224,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1696591214986,06/10/2023 11:20:14,1696598414986,2,06/10/2023 15:20:14,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,5463.106,13181.366999999998,13188.740999999252,5463.106,13181.366999999998,13188.740999999252,1,5463.106,7725.634999999253,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1696591214986,06/10/2023 11:20:14,1696598414986,2,06/10/2023 15:20:14,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,11844.875,13181.366999999998,13189.040999999997,11844.875,13181.366999999998,13189.040999999997,1,11844.875,1344.1659999999974,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1696591215087,06/10/2023 11:20:15,1696598415087,2,06/10/2023 15:20:15,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,108.24299999925401,100.1359999999986,108.24299999925401,108.24299999925401,100.1359999999986,108.24299999925401,1,108.24299999925401,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1696591245236,06/10/2023 11:20:45,1696598445236,2,06/10/2023 15:20:45,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,30255.496000000014,30238.758,30255.496000000014,30255.496000000014,30238.758,30255.496000000014,1,30255.496000000014,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696591245238,06/10/2023 11:20:45,1696598445238,2,06/10/2023 15:20:45,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,4694.445999999996,30238.758,30255.496000000014,4694.445999999996,30238.758,30255.496000000014,1,4694.445999999996,25561.050000000017,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696591245238,06/10/2023 11:20:45,1696598445238,2,06/10/2023 15:20:45,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,5713.524000000005,30238.758,30255.496000000014,5713.524000000005,30238.758,30255.496000000014,1,5713.524000000005,24541.97200000001,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696591245239,06/10/2023 11:20:45,1696598445239,2,06/10/2023 15:20:45,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,28584.71299999999,30238.758,30255.496000000014,28584.71299999999,30238.758,30255.496000000014,1,28584.71299999999,1670.783000000025,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696591245328,06/10/2023 11:20:45,1696598445328,2,06/10/2023 15:20:45,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,110.18100000223261,100.05900000000838,110.18100000223261,110.18100000223261,100.05900000000838,110.18100000223261,1,110.18100000223261,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696591257554,06/10/2023 11:20:57,1696598457554,2,06/10/2023 15:20:57,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,12336.115999999252,12329.217000000004,12336.115999999252,12336.115999999252,12329.217000000004,12336.115999999252,1,12336.115999999252,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696591257555,06/10/2023 11:20:57,1696598457555,2,06/10/2023 15:20:57,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,6047.799999999988,12329.217000000004,12337.716000000742,6047.799999999988,12329.217000000004,12337.716000000742,1,6047.799999999988,6289.916000000754,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696591257556,06/10/2023 11:20:57,1696598457556,2,06/10/2023 15:20:57,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,7133.69200000001,12329.217000000004,12338.016000001488,7133.69200000001,12329.217000000004,12338.016000001488,1,7133.69200000001,5204.3240000014775,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696591257556,06/10/2023 11:20:57,1696598457556,2,06/10/2023 15:20:57,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,11310.323000000004,12329.217000000004,12338.216000000742,11310.323000000004,12329.217000000004,12338.216000000742,1,11310.323000000004,1027.8930000007385,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696591257658,06/10/2023 11:20:57,1696598457658,2,06/10/2023 15:20:57,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,110.66500000148336,100.45100000000093,110.66500000148336,110.66500000148336,100.45100000000093,110.66500000148336,1,110.66500000148336,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696591271790,06/10/2023 11:21:11,1696598471790,2,06/10/2023 15:21:11,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,14242.299000001483,14234.070000000007,14242.299000001483,14242.299000001483,14234.070000000007,14242.299000001483,1,14242.299000001483,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696591271795,06/10/2023 11:21:11,1696598471795,2,06/10/2023 15:21:11,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,9606.399999999994,14234.070000000007,14247.398999999248,9606.399999999994,14234.070000000007,14247.398999999248,1,9606.399999999994,4640.998999999254,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696591271796,06/10/2023 11:21:11,1696598471796,2,06/10/2023 15:21:11,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,10608.66399999999,14234.070000000007,14248.698999999993,10608.66399999999,14234.070000000007,14248.698999999993,1,10608.66399999999,3640.0350000000035,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696591271796,06/10/2023 11:21:11,1696598471796,2,06/10/2023 15:21:11,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,13265.017999999982,14234.070000000007,14249.198999999993,13265.017999999982,14234.070000000007,14249.198999999993,1,13265.017999999982,984.1810000000114,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696591271890,06/10/2023 11:21:11,1696598471890,2,06/10/2023 15:21:11,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,109.29300000073133,100.24299999998766,109.29300000073133,109.29300000073133,100.24299999998766,109.29300000073133,1,109.29300000073133,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696591282158,06/10/2023 11:21:22,1696598482158,2,06/10/2023 15:21:22,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,10376.229000001476,10374.585999999981,10376.229000001476,10376.229000001476,10374.585999999981,10376.229000001476,1,10376.229000001476,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696591282159,06/10/2023 11:21:22,1696598482159,2,06/10/2023 15:21:22,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,7116.965999999986,10374.585999999981,10377.929000000731,7116.965999999986,10374.585999999981,10377.929000000731,1,7116.965999999986,3260.9630000007455,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696591282159,06/10/2023 11:21:22,1696598482159,2,06/10/2023 15:21:22,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,8119.276999999973,10374.585999999981,10378.128999999986,8119.276999999973,10374.585999999981,10378.128999999986,1,8119.276999999973,2258.8520000000135,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696591282160,06/10/2023 11:21:22,1696598482160,2,06/10/2023 15:21:22,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,9439.198999999993,10374.585999999981,10378.429000000731,9439.198999999993,10374.585999999981,10378.429000000731,1,9439.198999999993,939.2300000007381,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696591282268,06/10/2023 11:21:22,1696598482268,2,06/10/2023 15:21:22,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,111.73800000075018,100.39900000000489,111.73800000075018,111.73800000075018,100.39900000000489,111.73800000075018,1,111.73800000075018,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696591295720,06/10/2023 11:21:35,1696598495720,2,06/10/2023 15:21:35,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,13563.24299999926,13549.087,13563.24299999926,13563.24299999926,13549.087,13563.24299999926,1,13563.24299999926,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696591295724,06/10/2023 11:21:35,1696598495724,2,06/10/2023 15:21:35,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5813.947000000015,13549.087,13565.872000000003,5813.947000000015,13549.087,13565.872000000003,1,5813.947000000015,7751.924999999988,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696591295725,06/10/2023 11:21:35,1696598495725,2,06/10/2023 15:21:35,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,8921.27900000001,13549.087,13565.872000000003,8921.27900000001,13549.087,13565.872000000003,1,8921.27900000001,4644.5929999999935,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696591295725,06/10/2023 11:21:35,1696598495725,2,06/10/2023 15:21:35,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,12563.233000000007,13549.087,13565.872000000003,12563.233000000007,13549.087,13565.872000000003,1,12563.233000000007,1002.6389999999956,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696591295815,06/10/2023 11:21:35,1696598495815,2,06/10/2023 15:21:35,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,110.12800000075065,100.12400000001071,110.12800000075065,110.12800000075065,100.12400000001071,110.12800000075065,1,110.12800000075065,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696591304616,06/10/2023 11:21:44,1696598504616,2,06/10/2023 15:21:44,142915,15,task-qcg3,,32068333,epsnt56j,9483072,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1600,1304x1427,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,8911.25600000075,8904.375,8911.25600000075,8911.25600000075,8904.375,8911.25600000075,1,8911.25600000075,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
