Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
23,1698754974904,31/10/2023 12:22:54,1698758574904,1,31/10/2023 14:22:54,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,8474.210999999996,11642.270999999993,11653.95900001192,8474.210999999996,11642.270999999993,11653.95900001192,1,8474.210999999996,3179.748000011925,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,21
24,1698754974905,31/10/2023 12:22:54,1698758574905,1,31/10/2023 14:22:54,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,10425.069000000003,11642.270999999993,11654.659,10425.069000000003,11642.270999999993,11654.659,1,10425.069000000003,1229.5899999999965,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,22
25,1698754975010,31/10/2023 12:22:55,1698758575010,1,31/10/2023 14:22:55,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,116.62300000596674,100.04400000000896,116.62300000596674,116.62300000596674,100.04400000000896,116.62300000596674,1,116.62300000596674,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1698754998910,31/10/2023 12:23:18,1698758598910,1,31/10/2023 14:23:18,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,24018.054000000004,24001.380000000005,24018.054000000004,24018.054000000004,24001.380000000005,24018.054000000004,1,24018.054000000004,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1698754998914,31/10/2023 12:23:18,1698758598914,1,31/10/2023 14:23:18,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4972.214000000007,24001.380000000005,24018.054000000004,4972.214000000007,24001.380000000005,24018.054000000004,1,4972.214000000007,19045.839999999997,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1698754998915,31/10/2023 12:23:18,1698758598915,1,31/10/2023 14:23:18,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,6089.372000000003,24001.380000000005,24018.054000000004,6089.372000000003,24001.380000000005,24018.054000000004,1,6089.372000000003,17928.682,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,26
29,1698754998915,31/10/2023 12:23:18,1698758598915,1,31/10/2023 14:23:18,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,5,trial,Screen 1,9lhd9n,1,response,4,22183.91400000002,24001.380000000005,24018.054000000004,22183.91400000002,24001.380000000005,24018.054000000004,1,22183.91400000002,1834.1399999999849,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,27
30,1698754999006,31/10/2023 12:23:19,1698758599006,1,31/10/2023 14:23:19,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,112.61100001788303,100.04399999999441,112.61100001788303,112.61100001788303,100.04399999999441,112.61100001788303,1,112.61100001788303,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1698755031390,31/10/2023 12:23:51,1698758631390,1,31/10/2023 14:23:51,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,32493.834999999992,32477.160999999993,32493.834999999992,32493.834999999992,32477.160999999993,32493.834999999992,1,32493.834999999992,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1698755031394,31/10/2023 12:23:51,1698758631394,1,31/10/2023 14:23:51,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,16878.065000000002,32477.160999999993,32493.834999999992,16878.065000000002,32477.160999999993,32493.834999999992,1,16878.065000000002,15615.76999999999,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1698755031394,31/10/2023 12:23:51,1698758631394,1,31/10/2023 14:23:51,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,19917.43100000001,32477.160999999993,32493.834999999992,19917.43100000001,32477.160999999993,32493.834999999992,1,19917.43100000001,12576.40399999998,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,31
34,1698755031395,31/10/2023 12:23:51,1698758631395,1,31/10/2023 14:23:51,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,6,trial,Screen 1,9lhd9n,1,response,5,22001.68100000001,32477.160999999993,32493.834999999992,22001.68100000001,32477.160999999993,32493.834999999992,1,22001.68100000001,10492.15399999998,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,32
35,1698755031484,31/10/2023 12:23:51,1698758631484,1,31/10/2023 14:23:51,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,115.56200001192978,100.04399999999441,115.56200001192978,115.56200001192978,100.04399999999441,115.56200001192978,1,115.56200001192978,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1698755039863,31/10/2023 12:23:59,1698758639863,1,31/10/2023 14:23:59,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,8493.54700001789,8488.414000000019,8493.54700001789,8493.54700001789,8488.414000000019,8493.54700001789,1,8493.54700001789,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1698755039863,31/10/2023 12:23:59,1698758639863,1,31/10/2023 14:23:59,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,4685.394,8488.414000000019,8494.64700001193,4685.394,8488.414000000019,8494.64700001193,1,4685.394,3809.2530000119295,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1698755039864,31/10/2023 12:23:59,1698758639864,1,31/10/2023 14:23:59,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,5620.486000000004,8488.414000000019,8495.14700001193,5620.486000000004,8488.414000000019,8495.14700001193,1,5620.486000000004,2874.6610000119254,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,36
39,1698755039864,31/10/2023 12:23:59,1698758639864,1,31/10/2023 14:23:59,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,7421.27800000002,8488.414000000019,8495.44700002385,7421.27800000002,8488.414000000019,8495.44700002385,1,7421.27800000002,1074.1690000238304,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,37
40,1698755039973,31/10/2023 12:23:59,1698758639973,1,31/10/2023 14:23:59,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,116.12500001191091,100.04399999999441,116.12500001191091,116.12500001191091,100.04399999999441,116.12500001191091,1,116.12500001191091,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1698755048167,31/10/2023 12:24:08,1698758648167,1,31/10/2023 14:24:08,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,8308.321999999986,8291.647999999986,8308.321999999986,8308.321999999986,8291.647999999986,8308.321999999986,1,8308.321999999986,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1698755048173,31/10/2023 12:24:08,1698758648173,1,31/10/2023 14:24:08,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,3985.085999999981,8291.647999999986,8308.321999999986,3985.085999999981,8291.647999999986,8308.321999999986,1,3985.085999999981,4323.236000000004,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1698755048173,31/10/2023 12:24:08,1698758648173,1,31/10/2023 14:24:08,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,4885.481999999989,8291.647999999986,8308.321999999986,4885.481999999989,8291.647999999986,8308.321999999986,1,4885.481999999989,3422.8399999999965,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,41
44,1698755048174,31/10/2023 12:24:08,1698758648174,1,31/10/2023 14:24:08,142915,17,task-qcg3,,32597813,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,6853.013999999996,8291.647999999986,8308.321999999986,6853.013999999996,8291.647999999986,8308.321999999986,1,6853.013999999996,1455.30799999999,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,42
