Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
11,1696503917191,05/10/2023 11:05:17,1696511117191,2,05/10/2023 15:05:17,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,5416.692999999999,9950.053,9965.00099997616,5416.692999999999,9950.053,9965.00099997616,1,5416.692999999999,4548.307999976161,0,,Rating Scale,Use,7,object-12,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,9
12,1696503917194,05/10/2023 11:05:17,1696511117194,2,05/10/2023 15:05:17,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,8683.561000000002,9950.053,9966.472999999998,8683.561000000002,9950.053,9966.472999999998,1,8683.561000000002,1282.9119999999966,0,,Rating Scale,Similarity,9,object-14,trial,flower,blomst,Blomst.mp4,Flower 1.jpg,2,,10
13,1696503917303,05/10/2023 11:05:17,1696511117303,2,05/10/2023 15:05:17,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,116.4780000000028,100.12099999999919,116.4780000000028,116.4780000000028,100.12099999999919,116.4780000000028,1,116.4780000000028,0,0,,Video,Video,2,object-8,trial,book,bok,Bok.mp4,Book 1.jpg,3,,11
14,1696503922042,05/10/2023 11:05:22,1696511122042,2,05/10/2023 15:05:22,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,4865.5480000000025,4849.958000000006,4865.5480000000025,4865.5480000000025,4849.958000000006,4865.5480000000025,1,4865.5480000000025,0,0,,Click To Continue,Continue Button,10,object-24,trial,book,bok,Bok.mp4,Book 1.jpg,3,,12
15,1696503922044,05/10/2023 11:05:22,1696511122044,2,05/10/2023 15:05:22,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,2433.524000000005,4849.958000000006,4866.626000000011,2433.524000000005,4849.958000000006,4866.626000000011,1,2433.524000000005,2433.1020000000062,0,,Rating Scale,Familiarity,5,object-10,trial,book,bok,Bok.mp4,Book 1.jpg,3,,13
16,1696503922046,05/10/2023 11:05:22,1696511122046,2,05/10/2023 15:05:22,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,3399.846000000005,4849.958000000006,4866.626000000011,3399.846000000005,4849.958000000006,4866.626000000011,1,3399.846000000005,1466.780000000006,0,,Rating Scale,Use,7,object-12,trial,book,bok,Bok.mp4,Book 1.jpg,3,,14
17,1696503922047,05/10/2023 11:05:22,1696511122047,2,05/10/2023 15:05:22,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,4150.280000000006,4849.958000000006,4866.626000000011,4150.280000000006,4849.958000000006,4866.626000000011,1,4150.280000000006,716.346000000005,0,,Rating Scale,Similarity,9,object-14,trial,book,bok,Bok.mp4,Book 1.jpg,3,,15
18,1696503922154,05/10/2023 11:05:22,1696511122154,2,05/10/2023 15:05:22,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,127.93799998211512,116.56399999999849,127.93799998211512,127.93799998211512,116.56399999999849,127.93799998211512,1,127.93799998211512,0,0,,Video,Video,2,object-8,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,16
19,1696503930400,05/10/2023 11:05:30,1696511130400,2,05/10/2023 15:05:30,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,8374.289999988076,8366.56199999999,8374.289999988076,8374.289999988076,8366.56199999999,8374.289999988076,1,8374.289999988076,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696503930405,05/10/2023 11:05:30,1696511130405,2,05/10/2023 15:05:30,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,4616.902000000002,8366.56199999999,8379.189999994036,4616.902000000002,8366.56199999999,8379.189999994036,1,4616.902000000002,3762.287999994034,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696503930406,05/10/2023 11:05:30,1696511130406,2,05/10/2023 15:05:30,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,5266.653999999995,8366.56199999999,8379.989999976155,5266.653999999995,8366.56199999999,8379.989999976155,1,5266.653999999995,3113.3359999761597,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696503930406,05/10/2023 11:05:30,1696511130406,2,05/10/2023 15:05:30,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,6766.611999999994,8366.56199999999,8380.589999999997,6766.611999999994,8366.56199999999,8380.589999999997,1,6766.611999999994,1613.9780000000028,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696503930519,05/10/2023 11:05:30,1696511130519,2,05/10/2023 15:05:30,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,120.6620000000057,116.62700000000768,120.6620000000057,120.6620000000057,116.62700000000768,120.6620000000057,1,120.6620000000057,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696503942543,05/10/2023 11:05:42,1696511142543,2,05/10/2023 15:05:42,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,12146.927999976164,12133.585000000006,12146.927999976164,12146.927999976164,12133.585000000006,12146.927999976164,1,12146.927999976164,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696503942552,05/10/2023 11:05:42,1696511142552,2,05/10/2023 15:05:42,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4016.6560000000027,12133.585000000006,12150.244000000006,4016.6560000000027,12133.585000000006,12150.244000000006,1,4016.6560000000027,8133.588000000003,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696503942553,05/10/2023 11:05:42,1696511142553,2,05/10/2023 15:05:42,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,7967.097000000009,12133.585000000006,12150.244000000006,7967.097000000009,12133.585000000006,12150.244000000006,1,7967.097000000009,4183.146999999997,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696503942553,05/10/2023 11:05:42,1696511142553,2,05/10/2023 15:05:42,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,11399.976999999999,12133.585000000006,12150.244000000006,11399.976999999999,12133.585000000006,12150.244000000006,1,11399.976999999999,750.2670000000071,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696503942657,05/10/2023 11:05:42,1696511142657,2,05/10/2023 15:05:42,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,127.7839999999993,116.36000000000058,127.7839999999993,127.7839999999993,116.36000000000058,127.7839999999993,1,127.7839999999993,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696503958468,05/10/2023 11:05:58,1696511158468,2,05/10/2023 15:05:58,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,15938.943,15933.167000000001,15938.943,15938.943,15933.167000000001,15938.943,1,15938.943,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696503958475,05/10/2023 11:05:58,1696511158475,2,05/10/2023 15:05:58,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,6,6749.7850000000035,15933.167000000001,15945.042999994039,6749.7850000000035,15933.167000000001,15945.042999994039,1,6749.7850000000035,9195.257999994035,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696503958476,05/10/2023 11:05:58,1696511158476,2,05/10/2023 15:05:58,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,9233.398000000001,15933.167000000001,15946.642999988078,9233.398000000001,15933.167000000001,15946.642999988078,1,9233.398000000001,6713.244999988077,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696503958477,05/10/2023 11:05:58,1696511158477,2,05/10/2023 15:05:58,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,6,trial,Screen 1,9lhd9n,1,response,5,15199.827999999994,15933.167000000001,15948.042999994039,15199.827999999994,15933.167000000001,15948.042999994039,1,15199.827999999994,748.2149999940448,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696503958576,05/10/2023 11:05:58,1696511158576,2,05/10/2023 15:05:58,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,113.08199999403756,100.15799999999581,113.08199999403756,113.08199999403756,100.15799999999581,113.08199999403756,1,113.08199999403756,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696503972176,05/10/2023 11:06:12,1696511172176,2,05/10/2023 15:06:12,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,13712.975999988077,13700.368999999992,13712.975999988077,13712.975999988077,13700.368999999992,13712.975999988077,1,13712.975999988077,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696503972185,05/10/2023 11:06:12,1696511172185,2,05/10/2023 15:06:12,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,6883.622000000003,13700.368999999992,13717.409999999989,6883.622000000003,13700.368999999992,13717.409999999989,1,6883.622000000003,6833.787999999986,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696503972187,05/10/2023 11:06:12,1696511172187,2,05/10/2023 15:06:12,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,10666.626000000004,13700.368999999992,13717.409999999989,10666.626000000004,13700.368999999992,13717.409999999989,1,10666.626000000004,3050.783999999985,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696503972188,05/10/2023 11:06:12,1696511172188,2,05/10/2023 15:06:12,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,12516.728000000003,13700.368999999992,13717.409999999989,12516.728000000003,13700.368999999992,13717.409999999989,1,12516.728000000003,1200.6819999999861,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696503972290,05/10/2023 11:06:12,1696511172290,2,05/10/2023 15:06:12,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,116.16900000000896,99.49400000000605,116.16900000000896,116.16900000000896,99.49400000000605,116.16900000000896,1,116.16900000000896,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696503984938,05/10/2023 11:06:24,1696511184938,2,05/10/2023 15:06:24,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,12774.706999982125,12766.318,12774.706999982125,12774.706999982125,12766.318,12774.706999982125,1,12774.706999982125,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696503984944,05/10/2023 11:06:24,1696511184944,2,05/10/2023 15:06:24,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,6,7366.669000000009,12766.318,12780.806999976165,7366.669000000009,12766.318,12780.806999976165,1,7366.669000000009,5414.137999976156,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696503984945,05/10/2023 11:06:24,1696511184945,2,05/10/2023 15:06:24,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,9832.842000000004,12766.318,12781.907000000007,9832.842000000004,12766.318,12781.907000000007,1,9832.842000000004,2949.0650000000023,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696503984946,05/10/2023 11:06:24,1696511184946,2,05/10/2023 15:06:24,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,12083.180000000008,12766.318,12783.006999994046,12083.180000000008,12766.318,12783.006999994046,1,12083.180000000008,699.8269999940385,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696503985054,05/10/2023 11:06:25,1696511185054,2,05/10/2023 15:06:25,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,118.74599998808628,116.48400000001129,118.74599998808628,118.74599998808628,116.48400000001129,118.74599998808628,1,118.74599998808628,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696504001424,05/10/2023 11:06:41,1696511201424,2,05/10/2023 15:06:41,142915,11,task-qcg3,,32047161,BLIND,9477675,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1920x1080,1920x923,Accepted,,0,familiarity ratings,27,Not on phone,Accepted,,list2,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,16490.888999982126,16483.18400000001,16490.888999982126,16490.888999982126,16483.18400000001,16490.888999982126,1,16490.888999982126,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
