Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
19,1696912008509,10/10/2023 04:26:48,1696919208509,2,10/10/2023 08:26:48,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,7642.995999809267,7634.610000000001,7642.995999809267,7642.995999809267,7634.610000000001,7642.995999809267,1,7642.995999809267,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,17
20,1696912008520,10/10/2023 04:26:48,1696919208520,2,10/10/2023 08:26:48,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,4049.5540000000037,7634.610000000001,7652.278999999995,4049.5540000000037,7634.610000000001,7652.278999999995,1,4049.5540000000037,3602.7249999999913,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,18
21,1696912008521,10/10/2023 04:26:48,1696919208521,2,10/10/2023 08:26:48,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,5107.695000000007,7634.610000000001,7652.278999999995,5107.695000000007,7634.610000000001,7652.278999999995,1,5107.695000000007,2544.583999999988,0,,Rating Scale,Use,7,object-12,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,19
22,1696912008522,10/10/2023 04:26:48,1696919208522,2,10/10/2023 08:26:48,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,6837.1310000000085,7634.610000000001,7652.278999999995,6837.1310000000085,7634.610000000001,7652.278999999995,1,6837.1310000000085,815.1479999999865,0,,Rating Scale,Similarity,9,object-14,trial,magazine,dagbladet,Dagbladet.mp4,Magazine 1.jpg,4,,20
23,1696912008627,10/10/2023 04:26:48,1696919208627,2,10/10/2023 08:26:48,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,125.82300000000151,124.5,125.82300000000151,125.82300000000151,124.5,125.82300000000151,1,125.82300000000151,0,0,,Video,Video,2,object-8,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,21
24,1696912014328,10/10/2023 04:26:54,1696919214328,2,10/10/2023 08:26:54,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,5826.485999713899,5809.873999999996,5826.485999713899,5826.485999713899,5809.873999999996,5826.485999713899,1,5826.485999713899,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,22
25,1696912014328,10/10/2023 04:26:54,1696919214328,2,10/10/2023 08:26:54,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,3548.8610000000044,5809.873999999996,5827.385999809267,3548.8610000000044,5809.873999999996,5827.385999809267,1,3548.8610000000044,2278.524999809262,0,,Rating Scale,Familiarity,5,object-10,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,23
26,1696912014329,10/10/2023 04:26:54,1696919214329,2,10/10/2023 08:26:54,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,4254.729000000007,5809.873999999996,5827.547999999995,4254.729000000007,5809.873999999996,5827.547999999995,1,4254.729000000007,1572.8189999999886,0,,Rating Scale,Use,7,object-12,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,24
27,1696912014329,10/10/2023 04:26:54,1696919214329,2,10/10/2023 08:26:54,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,5013.554000000004,5809.873999999996,5827.547999999995,5013.554000000004,5809.873999999996,5827.547999999995,1,5013.554000000004,813.9939999999915,0,,Rating Scale,Similarity,9,object-14,trial,doll,dukke,Dukke.mp4,Doll 1.jpg,5,,25
28,1696912014438,10/10/2023 04:26:54,1696919214438,2,10/10/2023 08:26:54,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,126.47899961853562,123.33200000000943,126.47899961853562,126.47899961853562,123.33200000000943,126.47899961853562,1,126.47899961853562,0,0,,Video,Video,2,object-8,trial,change,endring,Endring.mp4,Change 1.jpg,6,,26
29,1696912024447,10/10/2023 04:27:04,1696919224447,2,10/10/2023 08:27:04,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,10136.312000000005,10117.67700000001,10136.312000000005,10136.312000000005,10117.67700000001,10136.312000000005,1,10136.312000000005,0,0,,Click To Continue,Continue Button,10,object-24,trial,change,endring,Endring.mp4,Change 1.jpg,6,,27
30,1696912024458,10/10/2023 04:27:04,1696919224458,2,10/10/2023 08:27:04,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,6580.2040000000125,10117.67700000001,10136.34600000002,6580.2040000000125,10117.67700000001,10136.34600000002,1,6580.2040000000125,3556.142000000007,0,,Rating Scale,Familiarity,5,object-10,trial,change,endring,Endring.mp4,Change 1.jpg,6,,28
31,1696912024459,10/10/2023 04:27:04,1696919224459,2,10/10/2023 08:27:04,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,7537.7119999999995,10117.67700000001,10136.34600000002,7537.7119999999995,10117.67700000001,10136.34600000002,1,7537.7119999999995,2598.63400000002,0,,Rating Scale,Use,7,object-12,trial,change,endring,Endring.mp4,Change 1.jpg,6,,29
32,1696912024460,10/10/2023 04:27:04,1696919224460,2,10/10/2023 08:27:04,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,8967.589000000007,10117.67700000001,10136.34600000002,8967.589000000007,10117.67700000001,10136.34600000002,1,8967.589000000007,1168.7570000000123,0,,Rating Scale,Similarity,9,object-14,trial,change,endring,Endring.mp4,Change 1.jpg,6,,30
33,1696912024552,10/10/2023 04:27:04,1696919224552,2,10/10/2023 08:27:04,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,123.61699990462733,107.24199999999837,123.61699990462733,123.61699990462733,107.24199999999837,123.61699990462733,1,123.61699990462733,0,0,,Video,Video,2,object-8,trial,family,familie,Familie.mp4,Family 1.jpg,7,,31
34,1696912030940,10/10/2023 04:27:10,1696919230940,2,10/10/2023 08:27:10,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,6511.542000000001,6493.672999999995,6511.542000000001,6511.542000000001,6493.672999999995,6511.542000000001,1,6511.542000000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,family,familie,Familie.mp4,Family 1.jpg,7,,32
35,1696912030942,10/10/2023 04:27:10,1696919230942,2,10/10/2023 08:27:10,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,4121.900999999998,6493.672999999995,6511.542000000001,4121.900999999998,6493.672999999995,6511.542000000001,1,4121.900999999998,2389.6410000000033,0,,Rating Scale,Familiarity,5,object-10,trial,family,familie,Familie.mp4,Family 1.jpg,7,,33
36,1696912030943,10/10/2023 04:27:10,1696919230943,2,10/10/2023 08:27:10,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,4902.66399999999,6493.672999999995,6511.542000000001,4902.66399999999,6493.672999999995,6511.542000000001,1,4902.66399999999,1608.8780000000115,0,,Rating Scale,Use,7,object-12,trial,family,familie,Familie.mp4,Family 1.jpg,7,,34
37,1696912030944,10/10/2023 04:27:10,1696919230944,2,10/10/2023 08:27:10,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,5719.5899999999965,6493.672999999995,6511.542000000001,5719.5899999999965,6493.672999999995,6511.542000000001,1,5719.5899999999965,791.9520000000048,0,,Rating Scale,Similarity,9,object-14,trial,family,familie,Familie.mp4,Family 1.jpg,7,,35
38,1696912031045,10/10/2023 04:27:11,1696919231045,2,10/10/2023 08:27:11,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,122.7539996185298,107.13000000000466,122.7539996185298,122.7539996185298,107.13000000000466,122.7539996185298,1,122.7539996185298,0,0,,Video,Video,2,object-8,trial,color,farge,Farge.mp4,Color 1.jpg,8,,36
39,1696912037390,10/10/2023 04:27:17,1696919237390,2,10/10/2023 08:27:17,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,6467.661999809265,6453.327999999994,6467.661999809265,6467.661999809265,6453.327999999994,6467.661999809265,1,6467.661999809265,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,farge,Farge.mp4,Color 1.jpg,8,,37
40,1696912037400,10/10/2023 04:27:17,1696919237400,2,10/10/2023 08:27:17,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,2695.9389999999985,6453.327999999994,6471.605999999985,2695.9389999999985,6453.327999999994,6471.605999999985,1,2695.9389999999985,3775.6669999999867,0,,Rating Scale,Familiarity,5,object-10,trial,color,farge,Farge.mp4,Color 1.jpg,8,,38
41,1696912037401,10/10/2023 04:27:17,1696919237401,2,10/10/2023 08:27:17,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,3578.947,6453.327999999994,6471.605999999985,3578.947,6453.327999999994,6471.605999999985,1,3578.947,2892.658999999985,0,,Rating Scale,Use,7,object-12,trial,color,farge,Farge.mp4,Color 1.jpg,8,,39
42,1696912037401,10/10/2023 04:27:17,1696919237401,2,10/10/2023 08:27:17,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,4409.153999999995,6453.327999999994,6471.605999999985,4409.153999999995,6453.327999999994,6471.605999999985,1,4409.153999999995,2062.45199999999,0,,Rating Scale,Similarity,9,object-14,trial,color,farge,Farge.mp4,Color 1.jpg,8,,40
43,1696912037497,10/10/2023 04:27:17,1696919237497,2,10/10/2023 08:27:17,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,121.32999971390318,106.9600000000064,121.32999971390318,121.32999971390318,106.9600000000064,121.32999971390318,1,121.32999971390318,0,0,,Video,Video,2,object-8,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,41
44,1696912043083,10/10/2023 04:27:23,1696919243083,2,10/10/2023 08:27:23,142915,15,task-qcg3,,32123848,00lx4vjb,9498903,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,3840x1200,3402x1078,Accepted,,0,familiarity ratings,30,Not on phone,Accepted,,list1,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,5707.333999809271,5699.470000000001,5707.333999809271,5707.333999809271,5699.470000000001,5707.333999809271,1,5707.333999809271,0,0,,Click To Continue,Continue Button,10,object-24,trial,engagement,forlovet,Forlovet.mp4,Engagement 1.jpg,9,,42
