Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
51,1696583908133,06/10/2023 09:18:28,1696591108133,2,06/10/2023 13:18:28,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,yes,3751,5568,5574.000000000029,3751,5568,5574.000000000029,1,3751,1823.000000000029,0,,Rating Scale,Use,7,object-12,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,49
52,1696583908133,06/10/2023 09:18:28,1696591108133,2,06/10/2023 13:18:28,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,10,trial,Screen 1,9lhd9n,1,response,7,4617,5568,5574.000000000029,4617,5568,5574.000000000029,1,4617,957.0000000000291,0,,Rating Scale,Similarity,9,object-14,trial,frog,frosk,Frosk.mp4,Frog 1.jpg,10,,50
53,1696583908478,06/10/2023 09:18:28,1696591108478,2,06/10/2023 13:18:28,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,info,Video start,109,109,109,109,109,109,1,109,0,0,,Video,Video,2,object-8,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,51
54,1696583913209,06/10/2023 09:18:33,1696591113209,2,06/10/2023 13:18:33,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,continue,,5082,5066,5082,5082,5066,5082,1,5082,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,52
55,1696583913210,06/10/2023 09:18:33,1696591113210,2,06/10/2023 13:18:33,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,2933,5066,5082,2933,5066,5082,1,2933,2149,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,53
56,1696583913210,06/10/2023 09:18:33,1696591113210,2,06/10/2023 13:18:33,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,yes,3632,5066,5082,3632,5066,5082,1,3632,1450,0,,Rating Scale,Use,7,object-12,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,54
57,1696583913210,06/10/2023 09:18:33,1696591113210,2,06/10/2023 13:18:33,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,11,trial,Screen 1,9lhd9n,1,response,7,4383,5066,5082,4383,5066,5082,1,4383,699,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,gorilla,Gorilla.mp4,Gorilla 1.jpg,11,,55
58,1696583913514,06/10/2023 09:18:33,1696591113514,2,06/10/2023 13:18:33,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,info,Video start,80.40855799978377,79,80.40855799978377,80.40855799978377,79,80.40855799978377,1,80.40855799978377,0,0,,Video,Video,2,object-8,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,56
59,1696583918513,06/10/2023 09:18:38,1696591118513,2,06/10/2023 13:18:38,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,continue,,5320,5317,5320,5320,5317,5320,1,5320,0,0,,Click To Continue,Continue Button,10,object-24,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,57
60,1696583918518,06/10/2023 09:18:38,1696591118518,2,06/10/2023 13:18:38,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,2933,5317,5325,2933,5317,5325,1,2933,2392,0,,Rating Scale,Familiarity,5,object-10,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,58
61,1696583918518,06/10/2023 09:18:38,1696591118518,2,06/10/2023 13:18:38,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,yes,3566,5317,5325,3566,5317,5325,1,3566,1759,0,,Rating Scale,Use,7,object-12,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,59
62,1696583918519,06/10/2023 09:18:38,1696591118519,2,06/10/2023 13:18:38,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,12,trial,Screen 1,9lhd9n,1,response,7,4467,5317,5326,4467,5317,5326,1,4467,859,0,,Rating Scale,Similarity,9,object-14,trial,cry,gråte,Gråte.mp4,Cry 1.jpg,12,,60
63,1696583918861,06/10/2023 09:18:38,1696591118861,2,06/10/2023 13:18:38,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,info,Video start,112,112,112,112,112,112,1,112,0,0,,Video,Video,2,object-8,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,61
64,1696583924193,06/10/2023 09:18:44,1696591124193,2,06/10/2023 13:18:44,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,continue,,5683,5667,5683,5683,5667,5683,1,5683,0,0,,Click To Continue,Continue Button,10,object-24,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,62
65,1696583924194,06/10/2023 09:18:44,1696591124194,2,06/10/2023 13:18:44,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,3383,5667,5684,3383,5667,5684,1,3383,2301,0,,Rating Scale,Familiarity,5,object-10,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,63
66,1696583924194,06/10/2023 09:18:44,1696591124194,2,06/10/2023 13:18:44,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,yes,3967,5667,5684,3967,5667,5684,1,3967,1717,0,,Rating Scale,Use,7,object-12,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,64
67,1696583924195,06/10/2023 09:18:44,1696591124195,2,06/10/2023 13:18:44,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,13,trial,Screen 1,9lhd9n,1,response,7,4867,5667,5684,4867,5667,5684,1,4867,817,0,,Rating Scale,Similarity,9,object-14,trial,boy,gutt,Gutt.mp4,Boy 1.jpg,13,,65
68,1696583924527,06/10/2023 09:18:44,1696591124527,2,06/10/2023 13:18:44,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,info,Video start,107.97407500071108,95,107.97407500071108,107.97407500071108,95,107.97407500071108,1,107.97407500071108,0,0,,Video,Video,2,object-8,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,66
69,1696583931412,06/10/2023 09:18:51,1696591131412,2,06/10/2023 13:18:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,continue,,7235,7233,7235,7235,7233,7235,1,7235,0,0,,Click To Continue,Continue Button,10,object-24,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,67
70,1696583931415,06/10/2023 09:18:51,1696591131415,2,06/10/2023 13:18:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,3483,7233,7239,3483,7233,7239,1,3483,3756,0,,Rating Scale,Familiarity,5,object-10,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,68
71,1696583931416,06/10/2023 09:18:51,1696591131416,2,06/10/2023 13:18:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,yes,4100,7233,7239,4100,7233,7239,1,4100,3139,0,,Rating Scale,Use,7,object-12,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,69
72,1696583931416,06/10/2023 09:18:51,1696591131416,2,06/10/2023 13:18:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,14,trial,Screen 1,9lhd9n,1,response,7,6550,7233,7239,6550,7233,7239,1,6550,689,0,,Rating Scale,Similarity,9,object-14,trial,jump,hoppe,Hoppe.mp4,Jump 1.jpg,14,,70
73,1696583931761,06/10/2023 09:18:51,1696591131761,2,06/10/2023 13:18:51,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,info,Video start,116,116,116,116,116,116,1,116,0,0,,Video,Video,2,object-8,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,71
74,1696583936849,06/10/2023 09:18:56,1696591136849,2,06/10/2023 13:18:56,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,continue,,5439,5434,5439,5439,5434,5439,1,5439,0,0,,Click To Continue,Continue Button,10,object-24,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,72
75,1696583936849,06/10/2023 09:18:56,1696591136849,2,06/10/2023 13:18:56,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,3017,5434,5440,3017,5434,5440,1,3017,2423,0,,Rating Scale,Familiarity,5,object-10,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,73
76,1696583936850,06/10/2023 09:18:56,1696591136850,2,06/10/2023 13:18:56,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,yes,3749,5434,5440,3749,5434,5440,1,3749,1691,0,,Rating Scale,Use,7,object-12,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,74
77,1696583936850,06/10/2023 09:18:56,1696591136850,2,06/10/2023 13:18:56,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,15,trial,Screen 1,9lhd9n,1,response,7,4617,5434,5441,4617,5434,5441,1,4617,824,0,,Rating Scale,Similarity,9,object-14,trial,coffee,kaffe,Kaffe.mp4,Coffee 1.jpg,15,,75
78,1696583937194,06/10/2023 09:18:57,1696591137194,2,06/10/2023 13:18:57,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,info,Video start,110.03889400014253,109,110.03889400014253,110.03889400014253,109,110.03889400014253,1,110.03889400014253,0,0,,Video,Video,2,object-8,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,76
79,1696583943168,06/10/2023 09:19:03,1696591143168,2,06/10/2023 13:19:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,continue,,6324,6315,6324,6324,6315,6324,1,6324,0,0,,Click To Continue,Continue Button,10,object-24,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,77
80,1696583943171,06/10/2023 09:19:03,1696591143171,2,06/10/2023 13:19:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,3450,6315,6328,3450,6315,6328,1,3450,2878,0,,Rating Scale,Familiarity,5,object-10,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,78
81,1696583943171,06/10/2023 09:19:03,1696591143171,2,06/10/2023 13:19:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,yes,4115,6315,6328,4115,6315,6328,1,4115,2213,0,,Rating Scale,Use,7,object-12,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,79
82,1696583943172,06/10/2023 09:19:03,1696591143172,2,06/10/2023 13:19:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,16,trial,Screen 1,9lhd9n,1,response,7,5433,6315,6328,5433,6315,6328,1,5433,895,0,,Rating Scale,Similarity,9,object-14,trial,cabbage,kåle,Kåle.mp4,Cabbage 1.jpg,16,,80
83,1696583943511,06/10/2023 09:19:03,1696591143511,2,06/10/2023 13:19:03,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,info,Video start,111.70494799946397,111,111.70494799946397,111.70494799946397,111,111.70494799946397,1,111.70494799946397,0,0,,Video,Video,2,object-8,trial,come,komme,Komme.mp4,Come 1.jpg,17,,81
84,1696583948544,06/10/2023 09:19:08,1696591148544,2,06/10/2023 13:19:08,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,continue,,5386,5384,5386,5386,5384,5386,1,5386,0,0,,Click To Continue,Continue Button,10,object-24,trial,come,komme,Komme.mp4,Come 1.jpg,17,,82
85,1696583948545,06/10/2023 09:19:08,1696591148545,2,06/10/2023 13:19:08,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,7,3118,5384,5387,3118,5384,5387,1,3118,2269,0,,Rating Scale,Familiarity,5,object-10,trial,come,komme,Komme.mp4,Come 1.jpg,17,,83
86,1696583948545,06/10/2023 09:19:08,1696591148545,2,06/10/2023 13:19:08,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,yes,3768,5384,5387,3768,5384,5387,1,3768,1619,0,,Rating Scale,Use,7,object-12,trial,come,komme,Komme.mp4,Come 1.jpg,17,,84
87,1696583948546,06/10/2023 09:19:08,1696591148546,2,06/10/2023 13:19:08,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,17,trial,Screen 1,9lhd9n,1,response,6,4685,5384,5387,4685,5384,5387,1,4685,702,0,,Rating Scale,Similarity,9,object-14,trial,come,komme,Komme.mp4,Come 1.jpg,17,,85
88,1696583948888,06/10/2023 09:19:08,1696591148888,2,06/10/2023 13:19:08,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,info,Video start,315.4019099999641,301,315.4019099999641,315.4019099999641,301,315.4019099999641,1,315.4019099999641,0,0,,Video,Video,2,object-8,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,86
89,1696583956033,06/10/2023 09:19:16,1696591156033,2,06/10/2023 13:19:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,continue,,7490,7484,7490,7490,7484,7490,1,7490,0,0,,Click To Continue,Continue Button,10,object-24,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,87
90,1696583956037,06/10/2023 09:19:16,1696591156037,2,06/10/2023 13:19:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,7,4833,7484,7494,4833,7484,7494,1,4833,2661,0,,Rating Scale,Familiarity,5,object-10,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,88
91,1696583956037,06/10/2023 09:19:16,1696591156037,2,06/10/2023 13:19:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,yes,5701,7484,7495.000000000029,5701,7484,7495.000000000029,1,5701,1794.000000000029,0,,Rating Scale,Use,7,object-12,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,89
92,1696583956038,06/10/2023 09:19:16,1696591156038,2,06/10/2023 13:19:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,18,trial,Screen 1,9lhd9n,1,response,7,6601,7484,7496,6601,7484,7496,1,6601,895,0,,Rating Scale,Similarity,9,object-14,trial,beauty,pen,Pen.mp4,Beauty 1.jpg,18,,90
93,1696583956377,06/10/2023 09:19:16,1696591156377,2,06/10/2023 13:19:16,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,info,Video start,110.5188260000483,110,110.5188260000483,110.5188260000483,110,110.5188260000483,1,110.5188260000483,0,0,,Video,Video,2,object-8,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,91
94,1696583962049,06/10/2023 09:19:22,1696591162049,2,06/10/2023 13:19:22,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,continue,,6022,6017,6022,6022,6017,6022,1,6022,0,0,,Click To Continue,Continue Button,10,object-24,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,92
95,1696583962049,06/10/2023 09:19:22,1696591162049,2,06/10/2023 13:19:22,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,7,3550,6017,6023.000000000029,3550,6017,6023.000000000029,1,3550,2473.000000000029,0,,Rating Scale,Familiarity,5,object-10,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,93
96,1696583962050,06/10/2023 09:19:22,1696591162050,2,06/10/2023 13:19:22,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,yes,4234,6017,6024,4234,6017,6024,1,4234,1790,0,,Rating Scale,Use,7,object-12,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,94
97,1696583962051,06/10/2023 09:19:22,1696591162051,2,06/10/2023 13:19:22,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,19,trial,Screen 1,9lhd9n,1,response,7,4933,6017,6024,4933,6017,6024,1,4933,1091,0,,Rating Scale,Similarity,9,object-14,trial,run,løpe,Løpe.mp4,Run 1.jpg,19,,95
98,1696583962395,06/10/2023 09:19:22,1696591162395,2,06/10/2023 13:19:22,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,info,Video start,110.1325119992405,110,110.1325119992405,110.1325119992405,110,110.1325119992405,1,110.1325119992405,0,0,,Video,Video,2,object-8,trial,paint,male,Male.mp4,Paint 1.jpg,20,,96
99,1696583967408,06/10/2023 09:19:27,1696591167408,2,06/10/2023 13:19:27,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,continue,,5365,5349,5365,5365,5349,5365,1,5365,0,0,,Click To Continue,Continue Button,10,object-24,trial,paint,male,Male.mp4,Paint 1.jpg,20,,97
100,1696583967411,06/10/2023 09:19:27,1696591167411,2,06/10/2023 13:19:27,146116,4,task-qcg3,,32064953,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,familiarity ratings,28,Not on phone,Accepted,,survey_list,20,trial,Screen 1,9lhd9n,1,response,7,3184,5349,5365,3184,5349,5365,1,3184,2181,0,,Rating Scale,Familiarity,5,object-10,trial,paint,male,Male.mp4,Paint 1.jpg,20,,98
