Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: nsl_id_gloss,Spreadsheet: norsk_video,Spreadsheet: picture_name,Spreadsheet: trial_number,Manipulation: Spreadsheet,Store: progress
174,1698512393977,28/10/2023 16:59:53,1698519593977,2,28/10/2023 20:59:53,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,35,trial,Screen 1,9lhd9n,1,info,Video start,137.92266600006724,130,137.92266600006724,137.92266600006724,130,137.92266600006724,1,137.92266600006724,0,0,,Video,Video,2,object-8,trial,doubt,skeptisk,Skeptisk.mp4,Doubt 1.jpg,35,,172
175,1698512403958,28/10/2023 17:00:03,1698519603958,2,28/10/2023 21:00:03,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,35,trial,Screen 1,9lhd9n,1,continue,,10341,10335,10341,10341,10335,10341,1,10341,0,0,,Click To Continue,Continue Button,10,object-24,trial,doubt,skeptisk,Skeptisk.mp4,Doubt 1.jpg,35,,173
176,1698512403964,28/10/2023 17:00:03,1698519603964,2,28/10/2023 21:00:03,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,35,trial,Screen 1,9lhd9n,1,response,7,6200,10335,10347.000000000466,6200,10335,10347.000000000466,1,6200,4147.000000000466,0,,Rating Scale,Familiarity,5,object-10,trial,doubt,skeptisk,Skeptisk.mp4,Doubt 1.jpg,35,,174
177,1698512403966,28/10/2023 17:00:03,1698519603966,2,28/10/2023 21:00:03,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,35,trial,Screen 1,9lhd9n,1,response,yes,7401,10335,10349,7401,10335,10349,1,7401,2948,0,,Rating Scale,Use,7,object-12,trial,doubt,skeptisk,Skeptisk.mp4,Doubt 1.jpg,35,,175
178,1698512403966,28/10/2023 17:00:03,1698519603966,2,28/10/2023 21:00:03,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,35,trial,Screen 1,9lhd9n,1,response,7,9218,10335,10350,9218,10335,10350,1,9218,1132,0,,Rating Scale,Similarity,9,object-14,trial,doubt,skeptisk,Skeptisk.mp4,Doubt 1.jpg,35,,176
179,1698512404305,28/10/2023 17:00:04,1698519604305,2,28/10/2023 21:00:04,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,36,trial,Screen 1,9lhd9n,1,info,Video start,146,146,146,146,146,146,1,146,0,0,,Video,Video,2,object-8,trial,school,skole,Skole.mp4,School 1.jpg,36,,177
180,1698514568064,28/10/2023 17:36:08,1698521768064,2,28/10/2023 21:36:08,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,36,trial,Screen 1,9lhd9n,1,continue,,2164022,2164016,2164022,2164022,2164016,2164022,1,2164022,0,0,,Click To Continue,Continue Button,10,object-24,trial,school,skole,Skole.mp4,School 1.jpg,36,,178
181,1698514568072,28/10/2023 17:36:08,1698521768072,2,28/10/2023 21:36:08,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,36,trial,Screen 1,9lhd9n,1,response,7,7934,2164016,2164031.000000001,7934,2164016,2164031.000000001,1,7934,2156097.000000001,0,,Rating Scale,Familiarity,5,object-10,trial,school,skole,Skole.mp4,School 1.jpg,36,,179
182,1698514568074,28/10/2023 17:36:08,1698521768074,2,28/10/2023 21:36:08,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,36,trial,Screen 1,9lhd9n,1,response,yes,10000,2164016,2164033,10000,2164016,2164033,1,10000,2154033,0,,Rating Scale,Use,7,object-12,trial,school,skole,Skole.mp4,School 1.jpg,36,,180
183,1698514568075,28/10/2023 17:36:08,1698521768075,2,28/10/2023 21:36:08,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,36,trial,Screen 1,9lhd9n,1,response,7,11851,2164016,2164033,11851,2164016,2164033,1,11851,2152182,0,,Rating Scale,Similarity,9,object-14,trial,school,skole,Skole.mp4,School 1.jpg,36,,181
184,1698514568423,28/10/2023 17:36:08,1698521768423,2,28/10/2023 21:36:08,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,37,trial,Screen 1,9lhd9n,1,info,Video start,160.54927800009264,146,160.54927800009264,160.54927800009264,146,160.54927800009264,1,160.54927800009264,0,0,,Video,Video,2,object-8,trial,write,skrive,Skrive.mp4,Write 1.jpg,37,,182
185,1698514581847,28/10/2023 17:36:21,1698521781847,2,28/10/2023 21:36:21,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,37,trial,Screen 1,9lhd9n,1,continue,,13790,13783,13790,13790,13783,13790,1,13790,0,0,,Click To Continue,Continue Button,10,object-24,trial,write,skrive,Skrive.mp4,Write 1.jpg,37,,183
186,1698514581854,28/10/2023 17:36:21,1698521781854,2,28/10/2023 21:36:21,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,37,trial,Screen 1,9lhd9n,1,response,7,6034,13783,13797,6034,13783,13797,1,6034,7763,0,,Rating Scale,Familiarity,5,object-10,trial,write,skrive,Skrive.mp4,Write 1.jpg,37,,184
187,1698514581855,28/10/2023 17:36:21,1698521781855,2,28/10/2023 21:36:21,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,37,trial,Screen 1,9lhd9n,1,response,yes,7617,13783,13798,7617,13783,13798,1,7617,6181,0,,Rating Scale,Use,7,object-12,trial,write,skrive,Skrive.mp4,Write 1.jpg,37,,185
188,1698514581856,28/10/2023 17:36:21,1698521781856,2,28/10/2023 21:36:21,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,37,trial,Screen 1,9lhd9n,1,response,7,10684,13783,13799,10684,13783,13799,1,10684,3115,0,,Rating Scale,Similarity,9,object-14,trial,write,skrive,Skrive.mp4,Write 1.jpg,37,,186
189,1698514582210,28/10/2023 17:36:22,1698521782210,2,28/10/2023 21:36:22,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,38,trial,Screen 1,9lhd9n,1,info,Video start,156,141,156,156,141,156,1,156,0,0,,Video,Video,2,object-8,trial,play,spille,Spille.mp4,Play 1.jpg,38,,187
190,1698514597267,28/10/2023 17:36:37,1698521797267,2,28/10/2023 21:36:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,38,trial,Screen 1,9lhd9n,1,continue,,15425,15419,15425,15425,15419,15425,1,15425,0,0,,Click To Continue,Continue Button,10,object-24,trial,play,spille,Spille.mp4,Play 1.jpg,38,,188
191,1698514597274,28/10/2023 17:36:37,1698521797274,2,28/10/2023 21:36:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,38,trial,Screen 1,9lhd9n,1,response,7,8685,15419,15433.000000000931,8685,15419,15433.000000000931,1,8685,6748.000000000931,0,,Rating Scale,Familiarity,5,object-10,trial,play,spille,Spille.mp4,Play 1.jpg,38,,189
192,1698514597275,28/10/2023 17:36:37,1698521797275,2,28/10/2023 21:36:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,38,trial,Screen 1,9lhd9n,1,response,yes,9919,15419,15435,9919,15419,15435,1,9919,5516,0,,Rating Scale,Use,7,object-12,trial,play,spille,Spille.mp4,Play 1.jpg,38,,190
193,1698514597276,28/10/2023 17:36:37,1698521797276,2,28/10/2023 21:36:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,38,trial,Screen 1,9lhd9n,1,response,7,11935,15419,15436,11935,15419,15436,1,11935,3501,0,,Rating Scale,Similarity,9,object-14,trial,play,spille,Spille.mp4,Play 1.jpg,38,,191
194,1698514597625,28/10/2023 17:36:37,1698521797625,2,28/10/2023 21:36:37,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,39,trial,Screen 1,9lhd9n,1,info,Video start,157.67153999971768,146,157.67153999971768,157.67153999971768,146,157.67153999971768,1,157.67153999971768,0,0,,Video,Video,2,object-8,trial,leave,stikke-av,Stikke-av.mp4,Leave 1.jpg,39,,192
195,1698514725663,28/10/2023 17:38:45,1698521925663,2,28/10/2023 21:38:45,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,39,trial,Screen 1,9lhd9n,1,continue,,128398.00000000093,128392,128398.00000000093,128398.00000000093,128392,128398.00000000093,1,128398.00000000093,0,0,,Click To Continue,Continue Button,10,object-24,trial,leave,stikke-av,Stikke-av.mp4,Leave 1.jpg,39,,193
196,1698514725671,28/10/2023 17:38:45,1698521925671,2,28/10/2023 21:38:45,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,39,trial,Screen 1,9lhd9n,1,response,7,119842,128392,128408,119842,128392,128408,1,119842,8566,0,,Rating Scale,Familiarity,5,object-10,trial,leave,stikke-av,Stikke-av.mp4,Leave 1.jpg,39,,194
197,1698514725672,28/10/2023 17:38:45,1698521925672,2,28/10/2023 21:38:45,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,39,trial,Screen 1,9lhd9n,1,response,yes,121108,128392,128409,121108,128392,128409,1,121108,7301,0,,Rating Scale,Use,7,object-12,trial,leave,stikke-av,Stikke-av.mp4,Leave 1.jpg,39,,195
198,1698514725673,28/10/2023 17:38:45,1698521925673,2,28/10/2023 21:38:45,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,39,trial,Screen 1,9lhd9n,1,response,7,126192,128392,128409,126192,128392,128409,1,126192,2217,0,,Rating Scale,Similarity,9,object-14,trial,leave,stikke-av,Stikke-av.mp4,Leave 1.jpg,39,,196
199,1698514726019,28/10/2023 17:38:46,1698521926019,2,28/10/2023 21:38:46,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,40,trial,Screen 1,9lhd9n,1,info,Video start,159.13791299968065,146,159.13791299968065,159.13791299968065,146,159.13791299968065,1,159.13791299968065,0,0,,Video,Video,2,object-8,trial,sing,synge,Synge.mp4,Sing 1.jpg,40,,197
200,1698514737329,28/10/2023 17:38:57,1698521937329,2,28/10/2023 21:38:57,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,40,trial,Screen 1,9lhd9n,1,continue,,11673,11668,11673,11673,11668,11673,1,11673,0,0,,Click To Continue,Continue Button,10,object-24,trial,sing,synge,Synge.mp4,Sing 1.jpg,40,,198
201,1698514737336,28/10/2023 17:38:57,1698521937336,2,28/10/2023 21:38:57,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,40,trial,Screen 1,9lhd9n,1,response,7,5367,11668,11680.000000000931,5367,11668,11680.000000000931,1,5367,6313.000000000931,0,,Rating Scale,Familiarity,5,object-10,trial,sing,synge,Synge.mp4,Sing 1.jpg,40,,199
202,1698514737337,28/10/2023 17:38:57,1698521937337,2,28/10/2023 21:38:57,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,40,trial,Screen 1,9lhd9n,1,response,yes,6634,11668,11681,6634,11668,11681,1,6634,5047,0,,Rating Scale,Use,7,object-12,trial,sing,synge,Synge.mp4,Sing 1.jpg,40,,200
203,1698514737338,28/10/2023 17:38:57,1698521937338,2,28/10/2023 21:38:57,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,40,trial,Screen 1,9lhd9n,1,response,7,8883,11668,11682,8883,11668,11682,1,8883,2799,0,,Rating Scale,Similarity,9,object-14,trial,sing,synge,Synge.mp4,Sing 1.jpg,40,,201
204,1698514737681,28/10/2023 17:38:57,1698521937681,2,28/10/2023 21:38:57,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,41,trial,Screen 1,9lhd9n,1,info,Video start,137.67392500005192,125,137.67392500005192,137.67392500005192,125,137.67392500005192,1,137.67392500005192,0,0,,Video,Video,2,object-8,trial,take,ta,Ta.mp4,Take 1.jpg,41,,202
205,1698514757831,28/10/2023 17:39:17,1698521957831,2,28/10/2023 21:39:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,41,trial,Screen 1,9lhd9n,1,continue,,20506,20501,20506,20506,20501,20506,1,20506,0,0,,Click To Continue,Continue Button,10,object-24,trial,take,ta,Ta.mp4,Take 1.jpg,41,,203
206,1698514757837,28/10/2023 17:39:17,1698521957837,2,28/10/2023 21:39:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,41,trial,Screen 1,9lhd9n,1,response,7,10834,20501,20512.00000000093,10834,20501,20512.00000000093,1,10834,9678.000000000931,0,,Rating Scale,Familiarity,5,object-10,trial,take,ta,Ta.mp4,Take 1.jpg,41,,204
207,1698514757838,28/10/2023 17:39:17,1698521957838,2,28/10/2023 21:39:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,41,trial,Screen 1,9lhd9n,1,response,yes,12084,20501,20513,12084,20501,20513,1,12084,8429,0,,Rating Scale,Use,7,object-12,trial,take,ta,Ta.mp4,Take 1.jpg,41,,205
208,1698514757839,28/10/2023 17:39:17,1698521957839,2,28/10/2023 21:39:17,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,41,trial,Screen 1,9lhd9n,1,response,7,17001,20501,20514,17001,20501,20514,1,17001,3513,0,,Rating Scale,Similarity,9,object-14,trial,take,ta,Ta.mp4,Take 1.jpg,41,,206
209,1698514758167,28/10/2023 17:39:18,1698521958167,2,28/10/2023 21:39:18,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,42,trial,Screen 1,9lhd9n,1,info,Video start,151.81173799982074,146,151.81173799982074,151.81173799982074,146,151.81173799982074,1,151.81173799982074,0,0,,Video,Video,2,object-8,trial,telephone,telefon,Telefon.mp4,Telephone 1.jpg,42,,207
210,1698514769566,28/10/2023 17:39:29,1698521969566,2,28/10/2023 21:39:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,42,trial,Screen 1,9lhd9n,1,continue,,11740,11734,11740,11740,11734,11740,1,11740,0,0,,Click To Continue,Continue Button,10,object-24,trial,telephone,telefon,Telefon.mp4,Telephone 1.jpg,42,,208
211,1698514769572,28/10/2023 17:39:29,1698521969572,2,28/10/2023 21:39:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,42,trial,Screen 1,9lhd9n,1,response,7,6101,11734,11746,6101,11734,11746,1,6101,5645,0,,Rating Scale,Familiarity,5,object-10,trial,telephone,telefon,Telefon.mp4,Telephone 1.jpg,42,,209
212,1698514769573,28/10/2023 17:39:29,1698521969573,2,28/10/2023 21:39:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,42,trial,Screen 1,9lhd9n,1,response,yes,7367,11734,11747,7367,11734,11747,1,7367,4380,0,,Rating Scale,Use,7,object-12,trial,telephone,telefon,Telefon.mp4,Telephone 1.jpg,42,,210
213,1698514769574,28/10/2023 17:39:29,1698521969574,2,28/10/2023 21:39:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,42,trial,Screen 1,9lhd9n,1,response,7,9151,11734,11748,9151,11734,11748,1,9151,2597,0,,Rating Scale,Similarity,9,object-14,trial,telephone,telefon,Telefon.mp4,Telephone 1.jpg,42,,211
214,1698514769914,28/10/2023 17:39:29,1698521969914,2,28/10/2023 21:39:29,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,43,trial,Screen 1,9lhd9n,1,info,Video start,144.3154229998175,142,144.3154229998175,144.3154229998175,142,144.3154229998175,1,144.3154229998175,0,0,,Video,Video,2,object-8,trial,think,tror,Tror.mp4,Think 1.jpg,43,,212
215,1698514796436,28/10/2023 17:39:56,1698521996436,2,28/10/2023 21:39:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,43,trial,Screen 1,9lhd9n,1,continue,,26874,26869,26874,26874,26869,26874,1,26874,0,0,,Click To Continue,Continue Button,10,object-24,trial,think,tror,Tror.mp4,Think 1.jpg,43,,213
216,1698514796444,28/10/2023 17:39:56,1698521996444,2,28/10/2023 21:39:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,43,trial,Screen 1,9lhd9n,1,response,2,20818,26869,26883,20818,26869,26883,1,20818,6065,0,,Rating Scale,Familiarity,5,object-10,trial,think,tror,Tror.mp4,Think 1.jpg,43,,214
217,1698514796445,28/10/2023 17:39:56,1698521996445,2,28/10/2023 21:39:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,43,trial,Screen 1,9lhd9n,1,response,no,22752,26869,26885,22752,26869,26885,1,22752,4133,0,,Rating Scale,Use,7,object-12,trial,think,tror,Tror.mp4,Think 1.jpg,43,,215
218,1698514796446,28/10/2023 17:39:56,1698521996446,2,28/10/2023 21:39:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,43,trial,Screen 1,9lhd9n,1,response,2,24469,26869,26886,24469,26869,26886,1,24469,2417,0,,Rating Scale,Similarity,9,object-14,trial,think,tror,Tror.mp4,Think 1.jpg,43,,216
219,1698514796788,28/10/2023 17:39:56,1698521996788,2,28/10/2023 21:39:56,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,44,trial,Screen 1,9lhd9n,1,info,Video start,150.39149200097046,146,150.39149200097046,150.39149200097046,146,150.39149200097046,1,150.39149200097046,0,0,,Video,Video,2,object-8,trial,choose,velge,Velge.mp4,Choose 1.jpg,44,,217
220,1698514812103,28/10/2023 17:40:12,1698522012103,2,28/10/2023 21:40:12,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,44,trial,Screen 1,9lhd9n,1,continue,,15673,15667,15673,15673,15667,15673,1,15673,0,0,,Click To Continue,Continue Button,10,object-24,trial,choose,velge,Velge.mp4,Choose 1.jpg,44,,218
221,1698514812111,28/10/2023 17:40:12,1698522012111,2,28/10/2023 21:40:12,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,44,trial,Screen 1,9lhd9n,1,response,7,7284,15667,15680,7284,15667,15680,1,7284,8396,0,,Rating Scale,Familiarity,5,object-10,trial,choose,velge,Velge.mp4,Choose 1.jpg,44,,219
222,1698514812112,28/10/2023 17:40:12,1698522012112,2,28/10/2023 21:40:12,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,44,trial,Screen 1,9lhd9n,1,response,yes,8884,15667,15682,8884,15667,15682,1,8884,6798,0,,Rating Scale,Use,7,object-12,trial,choose,velge,Velge.mp4,Choose 1.jpg,44,,220
223,1698514812113,28/10/2023 17:40:12,1698522012113,2,28/10/2023 21:40:12,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,44,trial,Screen 1,9lhd9n,1,response,7,13384,15667,15683,13384,15667,15683,1,13384,2299,0,,Rating Scale,Similarity,9,object-14,trial,choose,velge,Velge.mp4,Choose 1.jpg,44,,221
224,1698514812451,28/10/2023 17:40:12,1698522012451,2,28/10/2023 21:40:12,142915,17,task-qcg3,,32550168,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,familiarity ratings,30,Not on phone,,,survey_list,45,trial,Screen 1,9lhd9n,1,info,Video start,141.26848099969436,130,141.26848099969436,141.26848099969436,130,141.26848099969436,1,141.26848099969436,0,0,,Video,Video,2,object-8,trial,wait,vente,Vente.mp4,Wait 1.jpg,45,,222
