Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
11,1696242887260,02/10/2023 10:34:47,1696253687260,3,02/10/2023 16:34:47,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,yes,6862.235999999997,9243.900999999998,9260.555999999997,6862.235999999997,9243.900999999998,9260.555999999997,1,6862.235999999997,2398.3199999999997,0,,Rating Scale,Use,7,object-12,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,9
12,1696242887262,02/10/2023 10:34:47,1696253687262,3,02/10/2023 16:34:47,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,2,trial,Screen 1,9lhd9n,1,response,7,8078.0509999999995,9243.900999999998,9260.555999999997,8078.0509999999995,9243.900999999998,9260.555999999997,1,8078.0509999999995,1182.5049999999974,0,,Rating Scale,Similarity,9,object-14,trial,engagement,помолвка,2.mp4,Engagement 2.jpg,,10
13,1696242887366,02/10/2023 10:34:47,1696253687366,3,02/10/2023 16:34:47,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,info,Video start,124.99500000074343,116.58499999999185,124.99500000074343,124.99500000074343,116.58499999999185,124.99500000074343,1,124.99500000074343,0,0,,Video,Video,2,object-8,trial,color,цвет,3.mp4,Color 2.jpg,,11
14,1696242903747,02/10/2023 10:35:03,1696253703747,3,02/10/2023 16:35:03,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,16504.967000000557,16489.202999999994,16504.967000000557,16504.967000000557,16489.202999999994,16504.967000000557,1,16504.967000000557,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,цвет,3.mp4,Color 2.jpg,,12
15,1696242903755,02/10/2023 10:35:03,1696253703755,3,02/10/2023 16:35:03,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,6,5363.286999999997,16489.202999999994,16505.857999999993,5363.286999999997,16489.202999999994,16505.857999999993,1,5363.286999999997,11142.570999999996,0,,Rating Scale,Familiarity,5,object-10,trial,color,цвет,3.mp4,Color 2.jpg,,13
16,1696242903756,02/10/2023 10:35:03,1696253703756,3,02/10/2023 16:35:03,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,10876.092000000004,16489.202999999994,16505.857999999993,10876.092000000004,16489.202999999994,16505.857999999993,1,10876.092000000004,5629.765999999989,0,,Rating Scale,Use,7,object-12,trial,color,цвет,3.mp4,Color 2.jpg,,14
17,1696242903757,02/10/2023 10:35:03,1696253703757,3,02/10/2023 16:35:03,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,1,12474.971999999994,16489.202999999994,16505.857999999993,12474.971999999994,16489.202999999994,16505.857999999993,1,12474.971999999994,4030.8859999999986,0,,Rating Scale,Similarity,9,object-14,trial,color,цвет,3.mp4,Color 2.jpg,,15
18,1696242903852,02/10/2023 10:35:03,1696253703852,3,02/10/2023 16:35:03,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,121.97700000037683,116.5850000000064,121.97700000037683,121.97700000037683,116.5850000000064,121.97700000037683,1,121.97700000037683,0,0,,Video,Video,2,object-8,trial,doll,кукла,4.mp4,Doll 2.jpg,,16
19,1696242909802,02/10/2023 10:35:09,1696253709802,3,02/10/2023 16:35:09,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,6071.164000000004,6062.419999999998,6071.164000000004,6071.164000000004,6062.419999999998,6071.164000000004,1,6071.164000000004,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,кукла,4.mp4,Doll 2.jpg,,17
20,1696242909802,02/10/2023 10:35:09,1696253709802,3,02/10/2023 16:35:09,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,2365.0100000000093,6062.419999999998,6072.264000000563,2365.0100000000093,6062.419999999998,6072.264000000563,1,2365.0100000000093,3707.254000000554,0,,Rating Scale,Familiarity,5,object-10,trial,doll,кукла,4.mp4,Doll 2.jpg,,18
21,1696242909803,02/10/2023 10:35:09,1696253709803,3,02/10/2023 16:35:09,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,3714.0650000000023,6062.419999999998,6072.964000000749,3714.0650000000023,6062.419999999998,6072.964000000749,1,3714.0650000000023,2358.899000000747,0,,Rating Scale,Use,7,object-12,trial,doll,кукла,4.mp4,Doll 2.jpg,,19
22,1696242909804,02/10/2023 10:35:09,1696253709804,3,02/10/2023 16:35:09,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5046.465000000011,6062.419999999998,6073.664000000004,5046.465000000011,6062.419999999998,6073.664000000004,1,5046.465000000011,1027.1989999999932,0,,Rating Scale,Similarity,9,object-14,trial,doll,кукла,4.mp4,Doll 2.jpg,,20
23,1696242909918,02/10/2023 10:35:09,1696253709918,3,02/10/2023 16:35:09,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,125.68400000056485,116.5850000000064,125.68400000056485,125.68400000056485,116.5850000000064,125.68400000056485,1,125.68400000056485,0,0,,Video,Video,2,object-8,trial,east,восток,5.mp4,East 2.jpg,,21
24,1696242916290,02/10/2023 10:35:16,1696253716290,3,02/10/2023 16:35:16,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,6495.826000000001,6479.171000000002,6495.826000000001,6495.826000000001,6479.171000000002,6495.826000000001,1,6495.826000000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,восток,5.mp4,East 2.jpg,,22
25,1696242916298,02/10/2023 10:35:16,1696253716298,3,02/10/2023 16:35:16,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,3264.7560000000085,6479.171000000002,6495.826000000001,3264.7560000000085,6479.171000000002,6495.826000000001,1,3264.7560000000085,3231.0699999999924,0,,Rating Scale,Familiarity,5,object-10,trial,east,восток,5.mp4,East 2.jpg,,23
26,1696242916299,02/10/2023 10:35:16,1696253716299,3,02/10/2023 16:35:16,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,4230.745999999999,6479.171000000002,6495.826000000001,4230.745999999999,6479.171000000002,6495.826000000001,1,4230.745999999999,2265.0800000000017,0,,Rating Scale,Use,7,object-12,trial,east,восток,5.mp4,East 2.jpg,,24
27,1696242916300,02/10/2023 10:35:16,1696253716300,3,02/10/2023 16:35:16,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,5030.1860000000015,6479.171000000002,6495.826000000001,5030.1860000000015,6479.171000000002,6495.826000000001,1,5030.1860000000015,1465.6399999999994,0,,Rating Scale,Similarity,9,object-14,trial,east,восток,5.mp4,East 2.jpg,,25
28,1696242916395,02/10/2023 10:35:16,1696253716395,3,02/10/2023 16:35:16,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,123.45800000000396,116.5850000000064,123.45800000000396,123.45800000000396,116.5850000000064,123.45800000000396,1,123.45800000000396,0,0,,Video,Video,2,object-8,trial,frog,лягушка,6.mp4,Frog 2.jpg,,26
29,1696242921137,02/10/2023 10:35:21,1696253721137,3,02/10/2023 16:35:21,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,4863.635999999999,4846.981,4863.635999999999,4863.635999999999,4846.981,4863.635999999999,1,4863.635999999999,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,лягушка,6.mp4,Frog 2.jpg,,27
30,1696242921138,02/10/2023 10:35:21,1696253721138,3,02/10/2023 16:35:21,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,1915.324999999997,4846.981,4863.635999999999,1915.324999999997,4846.981,4863.635999999999,1,1915.324999999997,2948.3110000000015,0,,Rating Scale,Familiarity,5,object-10,trial,frog,лягушка,6.mp4,Frog 2.jpg,,28
31,1696242921139,02/10/2023 10:35:21,1696253721139,3,02/10/2023 16:35:21,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,2731.4199999999983,4846.981,4863.635999999999,2731.4199999999983,4846.981,4863.635999999999,1,2731.4199999999983,2132.2160000000003,0,,Rating Scale,Use,7,object-12,trial,frog,лягушка,6.mp4,Frog 2.jpg,,29
32,1696242921139,02/10/2023 10:35:21,1696253721139,3,02/10/2023 16:35:21,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,3947.2350000000006,4846.981,4863.635999999999,3947.2350000000006,4846.981,4863.635999999999,1,3947.2350000000006,916.400999999998,0,,Rating Scale,Similarity,9,object-14,trial,frog,лягушка,6.mp4,Frog 2.jpg,,30
33,1696242921241,02/10/2023 10:35:21,1696253721241,3,02/10/2023 16:35:21,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,122.5010000000042,116.5850000000064,122.5010000000042,122.5010000000042,116.5850000000064,122.5010000000042,1,122.5010000000042,0,0,,Video,Video,2,object-8,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,31
34,1696242933914,02/10/2023 10:35:33,1696253733914,3,02/10/2023 16:35:33,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,12794.89200000075,12791.417000000001,12794.89200000075,12794.89200000075,12791.417000000001,12794.89200000075,1,12794.89200000075,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,32
35,1696242933921,02/10/2023 10:35:33,1696253733921,3,02/10/2023 16:35:33,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,4513.505000000005,12791.417000000001,12802.79200000019,4513.505000000005,12791.417000000001,12802.79200000019,1,4513.505000000005,8289.287000000186,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,33
36,1696242933922,02/10/2023 10:35:33,1696253733922,3,02/10/2023 16:35:33,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,6228.970000000001,12791.417000000001,12803.592000000004,6228.970000000001,12791.417000000001,12803.592000000004,1,6228.970000000001,6574.622000000003,0,,Rating Scale,Use,7,object-12,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,34
37,1696242933923,02/10/2023 10:35:33,1696253733923,3,02/10/2023 16:35:33,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,6,10692.887000000002,12791.417000000001,12804.29200000019,10692.887000000002,12791.417000000001,12804.29200000019,1,10692.887000000002,2111.405000000188,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,35
38,1696242934038,02/10/2023 10:35:34,1696253734038,3,02/10/2023 16:35:34,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,128.29100000018917,116.5850000000064,128.29100000018917,128.29100000018917,116.5850000000064,128.29100000018917,1,128.29100000018917,0,0,,Video,Video,2,object-8,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,36
39,1696242939913,02/10/2023 10:35:39,1696253739913,3,02/10/2023 16:35:39,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,6002.575000000375,5995.800000000003,6002.575000000375,6002.575000000375,5995.800000000003,6002.575000000375,1,6002.575000000375,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,37
40,1696242939913,02/10/2023 10:35:39,1696253739913,3,02/10/2023 16:35:39,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,3264.3800000000047,5995.800000000003,6003.575000000375,3264.3800000000047,5995.800000000003,6003.575000000375,1,3264.3800000000047,2739.195000000371,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,38
41,1696242939914,02/10/2023 10:35:39,1696253739914,3,02/10/2023 16:35:39,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,3980.5449999999983,5995.800000000003,6004.175000000003,3980.5449999999983,5995.800000000003,6004.175000000003,1,3980.5449999999983,2023.6300000000047,0,,Rating Scale,Use,7,object-12,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,39
42,1696242939915,02/10/2023 10:35:39,1696253739915,3,02/10/2023 16:35:39,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5213.014999999999,5995.800000000003,6004.875000000189,5213.014999999999,5995.800000000003,6004.875000000189,1,5213.014999999999,791.8600000001898,0,,Rating Scale,Similarity,9,object-14,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,40
43,1696242940039,02/10/2023 10:35:40,1696253740039,3,02/10/2023 16:35:40,142916,11,task-1v1w,,31975810,srf7247b,9455706,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1440x900,1440x815,Accepted,,0,familiarity ratings,17,rsl_list1,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,133.18700000037254,116.5850000000064,133.18700000037254,133.18700000037254,116.5850000000064,133.18700000037254,1,133.18700000037254,0,0,,Video,Video,2,object-8,trial,ring,круг,9.mp4,Ring 2.jpg,,41
