Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
15,1697454423110,16/10/2023 11:07:03,1697461623110,2,16/10/2023 15:07:03,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,5563.568999999989,9028.399999999994,9042.741999999998,5563.568999999989,9028.399999999994,9042.741999999998,1,5563.568999999989,3479.17300000001,0,,Rating Scale,Familiarity,5,object-10,trial,color,цвет,3.mp4,Color 2.jpg,,13
16,1697454423110,16/10/2023 11:07:03,1697461623110,2,16/10/2023 15:07:03,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,7029.475999999995,9028.399999999994,9043.141999998508,7029.475999999995,9028.399999999994,9043.141999998508,1,7029.475999999995,2013.6659999985131,0,,Rating Scale,Use,7,object-12,trial,color,цвет,3.mp4,Color 2.jpg,,14
17,1697454423110,16/10/2023 11:07:03,1697461623110,2,16/10/2023 15:07:03,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,1,8478.684999999998,9028.399999999994,9043.541999997018,8478.684999999998,9028.399999999994,9043.541999997018,1,8478.684999999998,564.8569999970205,0,,Rating Scale,Similarity,9,object-14,trial,color,цвет,3.mp4,Color 2.jpg,,15
18,1697454423399,16/10/2023 11:07:03,1697461623399,2,16/10/2023 15:07:03,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,302.01899999851406,300.2930000000051,302.01899999851406,302.01899999851406,300.2930000000051,302.01899999851406,1,302.01899999851406,0,0,,Video,Video,2,object-8,trial,doll,кукла,4.mp4,Doll 2.jpg,,16
19,1697454429093,16/10/2023 11:07:09,1697461629093,2,16/10/2023 15:07:09,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,5996.931000000011,5980.301000000007,5996.931000000011,5996.931000000011,5980.301000000007,5996.931000000011,1,5996.931000000011,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,кукла,4.mp4,Doll 2.jpg,,17
20,1697454429093,16/10/2023 11:07:09,1697461629093,2,16/10/2023 15:07:09,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,4047.7790000000095,5980.301000000007,5996.931000000011,4047.7790000000095,5980.301000000007,5996.931000000011,1,4047.7790000000095,1949.1520000000019,0,,Rating Scale,Familiarity,5,object-10,trial,doll,кукла,4.mp4,Doll 2.jpg,,18
21,1697454429093,16/10/2023 11:07:09,1697461629093,2,16/10/2023 15:07:09,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,4630.801999999996,5980.301000000007,5996.931000000011,4630.801999999996,5980.301000000007,5996.931000000011,1,4630.801999999996,1366.1290000000154,0,,Rating Scale,Use,7,object-12,trial,doll,кукла,4.mp4,Doll 2.jpg,,19
22,1697454429093,16/10/2023 11:07:09,1697461629093,2,16/10/2023 15:07:09,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5397.081999999995,5980.301000000007,5996.931000000011,5397.081999999995,5980.301000000007,5996.931000000011,1,5397.081999999995,599.8490000000165,0,,Rating Scale,Similarity,9,object-14,trial,doll,кукла,4.mp4,Doll 2.jpg,,20
23,1697454429188,16/10/2023 11:07:09,1697461629188,2,16/10/2023 15:07:09,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,112.37999999999744,99.61999999999534,112.37999999999744,112.37999999999744,99.61999999999534,112.37999999999744,1,112.37999999999744,0,0,,Video,Video,2,object-8,trial,east,восток,5.mp4,East 2.jpg,,21
24,1697454435017,16/10/2023 11:07:15,1697461635017,2,16/10/2023 15:07:15,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,5941.340999997017,5929.739000000001,5941.340999997017,5941.340999997017,5929.739000000001,5941.340999997017,1,5941.340999997017,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,восток,5.mp4,East 2.jpg,,22
25,1697454435021,16/10/2023 11:07:15,1697461635021,2,16/10/2023 15:07:15,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,2848.225000000006,5929.739000000001,5945.440999998507,2848.225000000006,5929.739000000001,5945.440999998507,1,2848.225000000006,3097.2159999985015,0,,Rating Scale,Familiarity,5,object-10,trial,east,восток,5.mp4,East 2.jpg,,23
26,1697454435021,16/10/2023 11:07:15,1697461635021,2,16/10/2023 15:07:15,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,3331.252999999997,5929.739000000001,5945.840999997017,3331.252999999997,5929.739000000001,5945.840999997017,1,3331.252999999997,2614.5879999970202,0,,Rating Scale,Use,7,object-12,trial,east,восток,5.mp4,East 2.jpg,,24
27,1697454435022,16/10/2023 11:07:15,1697461635022,2,16/10/2023 15:07:15,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,5213.516000000003,5929.739000000001,5946.141000001488,5213.516000000003,5929.739000000001,5946.141000001488,1,5213.516000000003,732.6250000014843,0,,Rating Scale,Similarity,9,object-14,trial,east,восток,5.mp4,East 2.jpg,,25
28,1697454435692,16/10/2023 11:07:15,1697461635692,2,16/10/2023 15:07:15,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,686.3219999955257,683.497000000003,686.3219999955257,686.3219999955257,683.497000000003,686.3219999955257,1,686.3219999955257,0,0,,Video,Video,2,object-8,trial,frog,лягушка,6.mp4,Frog 2.jpg,,26
29,1697454443119,16/10/2023 11:07:23,1697461643119,2,16/10/2023 15:07:23,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,8114.301999999996,8112.294999999984,8114.301999999996,8114.301999999996,8112.294999999984,8114.301999999996,1,8114.301999999996,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,лягушка,6.mp4,Frog 2.jpg,,27
30,1697454443120,16/10/2023 11:07:23,1697461643120,2,16/10/2023 15:07:23,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,4214.627999999997,8112.294999999984,8114.902000001486,4214.627999999997,8112.294999999984,8114.902000001486,1,4214.627999999997,3900.274000001489,0,,Rating Scale,Familiarity,5,object-10,trial,frog,лягушка,6.mp4,Frog 2.jpg,,28
31,1697454443120,16/10/2023 11:07:23,1697461643120,2,16/10/2023 15:07:23,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,no,4780.752999999997,8112.294999999984,8115.402000001486,4780.752999999997,8112.294999999984,8115.402000001486,1,4780.752999999997,3334.649000001489,0,,Rating Scale,Use,7,object-12,trial,frog,лягушка,6.mp4,Frog 2.jpg,,29
32,1697454443120,16/10/2023 11:07:23,1697461643120,2,16/10/2023 15:07:23,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,6396.5,8112.294999999984,8115.701999998506,6396.5,8112.294999999984,8115.701999998506,1,6396.5,1719.201999998506,0,,Rating Scale,Similarity,9,object-14,trial,frog,лягушка,6.mp4,Frog 2.jpg,,30
33,1697454443352,16/10/2023 11:07:23,1697461643352,2,16/10/2023 15:07:23,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,233.57400000150247,217.05500000002212,233.57400000150247,233.57400000150247,217.05500000002212,233.57400000150247,1,233.57400000150247,0,0,,Video,Video,2,object-8,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,31
34,1697454450024,16/10/2023 11:07:30,1697461650024,2,16/10/2023 15:07:30,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,6906.806999997032,6896.111000000004,6906.806999997032,6906.806999997032,6896.111000000004,6906.806999997032,1,6906.806999997032,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,32
35,1697454450027,16/10/2023 11:07:30,1697461650027,2,16/10/2023 15:07:30,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,4947.188000000024,6896.111000000004,6910.306999997032,4947.188000000024,6896.111000000004,6910.306999997032,1,4947.188000000024,1963.1189999970084,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,33
36,1697454450028,16/10/2023 11:07:30,1697461650028,2,16/10/2023 15:07:30,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,5596.741000000009,6896.111000000004,6910.806999997032,5596.741000000009,6896.111000000004,6910.806999997032,1,5596.741000000009,1314.065999997023,0,,Rating Scale,Use,7,object-12,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,34
37,1697454450028,16/10/2023 11:07:30,1697461650028,2,16/10/2023 15:07:30,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,6246.4770000000135,6896.111000000004,6911.1070000015025,6246.4770000000135,6896.111000000004,6911.1070000015025,1,6246.4770000000135,664.630000001489,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,35
38,1697454450547,16/10/2023 11:07:30,1697461650547,2,16/10/2023 15:07:30,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,533.298000000008,517.1540000000095,533.298000000008,533.298000000008,517.1540000000095,533.298000000008,1,533.298000000008,0,0,,Video,Video,2,object-8,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,36
39,1697454456071,16/10/2023 11:07:36,1697461656071,2,16/10/2023 15:07:36,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,6058.295999998518,6046.687000000005,6058.295999998518,6058.295999998518,6046.687000000005,6058.295999998518,1,6058.295999998518,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,37
40,1697454456072,16/10/2023 11:07:36,1697461656072,2,16/10/2023 15:07:36,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,3448.1810000000114,6046.687000000005,6058.695999997028,3448.1810000000114,6046.687000000005,6058.695999997028,1,3448.1810000000114,2610.5149999970163,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,38
41,1697454456073,16/10/2023 11:07:36,1697461656073,2,16/10/2023 15:07:36,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,4780.774000000005,6046.687000000005,6059.595999995538,4780.774000000005,6046.687000000005,6059.595999995538,1,4780.774000000005,1278.8219999955327,0,,Rating Scale,Use,7,object-12,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,39
42,1697454456073,16/10/2023 11:07:36,1697461656073,2,16/10/2023 15:07:36,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5347.077000000019,6046.687000000005,6060.095999995538,5347.077000000019,6046.687000000005,6060.095999995538,1,5347.077000000019,713.0189999955182,0,,Rating Scale,Similarity,9,object-14,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,40
43,1697454456174,16/10/2023 11:07:36,1697461656174,2,16/10/2023 15:07:36,142916,13,task-1v1w,,32265606,vz1c7vsv,9541537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,familiarity ratings,19,rsl_list1,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,114.02400000000256,99.83600000001024,114.02400000000256,114.02400000000256,99.83600000001024,114.02400000000256,1,114.02400000000256,0,0,,Video,Video,2,object-8,trial,ring,круг,9.mp4,Ring 2.jpg,,41
