Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: item,Spreadsheet: rsl_id_gloss,Spreadsheet: video_name,Spreadsheet: picture_name,Manipulation: Spreadsheet,Store: progress
14,1696750424370,08/10/2023 07:33:44,1696761224370,3,08/10/2023 13:33:44,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,continue,,11757.255999952322,11748.657999999996,11757.255999952322,11757.255999952322,11748.657999999996,11757.255999952322,1,11757.255999952322,0,0,,Click To Continue,Continue Button,10,object-24,trial,color,цвет,3.mp4,Color 2.jpg,,12
15,1696750424377,08/10/2023 07:33:44,1696761224377,3,08/10/2023 13:33:44,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,7,7715.823000000004,11748.657999999996,11763.65599980927,7715.823000000004,11748.657999999996,11763.65599980927,1,7715.823000000004,4047.8329998092668,0,,Rating Scale,Familiarity,5,object-10,trial,color,цвет,3.mp4,Color 2.jpg,,13
16,1696750424379,08/10/2023 07:33:44,1696761224379,3,08/10/2023 13:33:44,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,yes,9548.921999999991,11748.657999999996,11765.333999999973,9548.921999999991,11748.657999999996,11765.333999999973,1,9548.921999999991,2216.411999999982,0,,Rating Scale,Use,7,object-12,trial,color,цвет,3.mp4,Color 2.jpg,,14
17,1696750424381,08/10/2023 07:33:44,1696761224381,3,08/10/2023 13:33:44,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,3,trial,Screen 1,9lhd9n,1,response,1,10415.477000000014,11748.657999999996,11765.333999999973,10415.477000000014,11748.657999999996,11765.333999999973,1,10415.477000000014,1349.85699999996,0,,Rating Scale,Similarity,9,object-14,trial,color,цвет,3.mp4,Color 2.jpg,,15
18,1696750424732,08/10/2023 07:33:44,1696761224732,3,08/10/2023 13:33:44,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,info,Video start,153.8060000000114,153.8060000000114,153.8060000000114,153.8060000000114,153.8060000000114,153.8060000000114,1,153.8060000000114,0,0,,Video,Video,2,object-8,trial,doll,кукла,4.mp4,Doll 2.jpg,,16
19,1696750432475,08/10/2023 07:33:52,1696761232475,3,08/10/2023 13:33:52,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,continue,,8113.29800000001,8098.944000000018,8113.29800000001,8113.29800000001,8098.944000000018,8113.29800000001,1,8113.29800000001,0,0,,Click To Continue,Continue Button,10,object-24,trial,doll,кукла,4.mp4,Doll 2.jpg,,17
20,1696750432476,08/10/2023 07:33:52,1696761232476,3,08/10/2023 13:33:52,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,5016.026000000013,8098.944000000018,8115.097999952326,5016.026000000013,8098.944000000018,8115.097999952326,1,5016.026000000013,3099.0719999523135,0,,Rating Scale,Familiarity,5,object-10,trial,doll,кукла,4.mp4,Doll 2.jpg,,18
21,1696750432478,08/10/2023 07:33:52,1696761232478,3,08/10/2023 13:33:52,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,yes,6066.008000000002,8098.944000000018,8115.488000000012,6066.008000000002,8098.944000000018,8115.488000000012,1,6066.008000000002,2049.4800000000105,0,,Rating Scale,Use,7,object-12,trial,doll,кукла,4.mp4,Doll 2.jpg,,19
22,1696750432479,08/10/2023 07:33:52,1696761232479,3,08/10/2023 13:33:52,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,4,trial,Screen 1,9lhd9n,1,response,7,7432.339000000007,8098.944000000018,8115.488000000012,7432.339000000007,8098.944000000018,8115.488000000012,1,7432.339000000007,683.1490000000049,0,,Rating Scale,Similarity,9,object-14,trial,doll,кукла,4.mp4,Doll 2.jpg,,20
23,1696750432837,08/10/2023 07:33:52,1696761232837,3,08/10/2023 13:33:52,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,info,Video start,165.83799990462467,149.54899999994086,165.83799990462467,165.83799990462467,149.54899999994086,165.83799990462467,1,165.83799990462467,0,0,,Video,Video,2,object-8,trial,east,восток,5.mp4,East 2.jpg,,21
24,1696750439460,08/10/2023 07:33:59,1696761239460,3,08/10/2023 13:33:59,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,continue,,6999.063999999984,6982.351999999984,6999.063999999984,6999.063999999984,6982.351999999984,6999.063999999984,1,6999.063999999984,0,0,,Click To Continue,Continue Button,10,object-24,trial,east,восток,5.mp4,East 2.jpg,,22
25,1696750439471,08/10/2023 07:33:59,1696761239471,3,08/10/2023 13:33:59,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,4466.168000000005,6982.351999999984,6999.063999999984,4466.168000000005,6982.351999999984,6999.063999999984,1,4466.168000000005,2532.895999999979,0,,Rating Scale,Familiarity,5,object-10,trial,east,восток,5.mp4,East 2.jpg,,23
26,1696750439474,08/10/2023 07:33:59,1696761239474,3,08/10/2023 13:33:59,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,yes,5149.24099999998,6982.351999999984,6999.063999999984,5149.24099999998,6982.351999999984,6999.063999999984,1,5149.24099999998,1849.823000000004,0,,Rating Scale,Use,7,object-12,trial,east,восток,5.mp4,East 2.jpg,,24
27,1696750439476,08/10/2023 07:33:59,1696761239476,3,08/10/2023 13:33:59,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,5,trial,Screen 1,9lhd9n,1,response,7,6182.4619999999995,6982.351999999984,6999.063999999984,6182.4619999999995,6982.351999999984,6999.063999999984,1,6182.4619999999995,816.6019999999844,0,,Rating Scale,Similarity,9,object-14,trial,east,восток,5.mp4,East 2.jpg,,25
28,1696750439822,08/10/2023 07:33:59,1696761239822,3,08/10/2023 13:33:59,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,info,Video start,166.85700000000767,151.76500000001397,166.85700000000767,166.85700000000767,151.76500000001397,166.85700000000767,1,166.85700000000767,0,0,,Video,Video,2,object-8,trial,frog,лягушка,6.mp4,Frog 2.jpg,,26
29,1696750445161,08/10/2023 07:34:05,1696761245161,3,08/10/2023 13:34:05,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,continue,,5718.60199990464,5715.866999999998,5718.60199990464,5718.60199990464,5715.866999999998,5718.60199990464,1,5718.60199990464,0,0,,Click To Continue,Continue Button,10,object-24,trial,frog,лягушка,6.mp4,Frog 2.jpg,,27
30,1696750445163,08/10/2023 07:34:05,1696761245163,3,08/10/2023 13:34:05,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,3283.0709999999963,5715.866999999998,5720.301999952324,3283.0709999999963,5715.866999999998,5720.301999952324,1,3283.0709999999963,2437.2309999523277,0,,Rating Scale,Familiarity,5,object-10,trial,frog,лягушка,6.mp4,Frog 2.jpg,,28
31,1696750445167,08/10/2023 07:34:05,1696761245167,3,08/10/2023 13:34:05,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,yes,4132.90400000001,5715.866999999998,5724.4019998569565,4132.90400000001,5715.866999999998,5724.4019998569565,1,4132.90400000001,1591.497999856947,0,,Rating Scale,Use,7,object-12,trial,frog,лягушка,6.mp4,Frog 2.jpg,,29
32,1696750445168,08/10/2023 07:34:05,1696761245168,3,08/10/2023 13:34:05,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,6,trial,Screen 1,9lhd9n,1,response,7,4982.958000000013,5715.866999999998,5726.10199990464,4982.958000000013,5715.866999999998,5726.10199990464,1,4982.958000000013,743.143999904627,0,,Rating Scale,Similarity,9,object-14,trial,frog,лягушка,6.mp4,Frog 2.jpg,,30
33,1696750445525,08/10/2023 07:34:05,1696761245525,3,08/10/2023 13:34:05,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,info,Video start,150.08099999997648,133.420999999973,150.08099999997648,150.08099999997648,133.420999999973,150.08099999997648,1,150.08099999997648,0,0,,Video,Video,2,object-8,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,31
34,1696750454991,08/10/2023 07:34:14,1696761254991,3,08/10/2023 13:34:14,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,continue,,9832.051999999996,9815.540000000008,9832.051999999996,9832.051999999996,9815.540000000008,9832.051999999996,1,9832.051999999996,0,0,,Click To Continue,Continue Button,10,object-24,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,32
35,1696750455003,08/10/2023 07:34:15,1696761255003,3,08/10/2023 13:34:15,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,5516.127000000008,9815.540000000008,9832.051999999996,5516.127000000008,9815.540000000008,9832.051999999996,1,5516.127000000008,4315.924999999988,0,,Rating Scale,Familiarity,5,object-10,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,33
36,1696750455005,08/10/2023 07:34:15,1696761255005,3,08/10/2023 13:34:15,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,yes,6499.195000000007,9815.540000000008,9832.051999999996,6499.195000000007,9815.540000000008,9832.051999999996,1,6499.195000000007,3332.856999999989,0,,Rating Scale,Use,7,object-12,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,34
37,1696750455008,08/10/2023 07:34:15,1696761255008,3,08/10/2023 13:34:15,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,7,trial,Screen 1,9lhd9n,1,response,7,7582.417000000016,9815.540000000008,9832.051999999996,7582.417000000016,9815.540000000008,9832.051999999996,1,7582.417000000016,2249.63499999998,0,,Rating Scale,Similarity,9,object-14,trial,gorilla,горилла,7.mp4,Gorilla 2.jpg,,35
38,1696750455338,08/10/2023 07:34:15,1696761255338,3,08/10/2023 13:34:15,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,info,Video start,165.8959998092663,150.03300000005402,165.8959998092663,165.8959998092663,150.03300000005402,165.8959998092663,1,165.8959998092663,0,0,,Video,Video,2,object-8,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,36
39,1696750461428,08/10/2023 07:34:21,1696761261428,3,08/10/2023 13:34:21,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,continue,,6453.794999809266,6449.271000000008,6453.794999809266,6453.794999809266,6449.271000000008,6453.794999809266,1,6453.794999809266,0,0,,Click To Continue,Continue Button,10,object-24,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,37
40,1696750461429,08/10/2023 07:34:21,1696761261429,3,08/10/2023 13:34:21,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,4182.837999999989,6449.271000000008,6455.194999904634,4182.837999999989,6449.271000000008,6455.194999904634,1,4182.837999999989,2272.356999904645,0,,Rating Scale,Familiarity,5,object-10,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,38
41,1696750461430,08/10/2023 07:34:21,1696761261430,3,08/10/2023 13:34:21,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,yes,5066.1020000000135,6449.271000000008,6456.394999952317,5066.1020000000135,6449.271000000008,6456.394999952317,1,5066.1020000000135,1390.292999952304,0,,Rating Scale,Use,7,object-12,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,39
42,1696750461431,08/10/2023 07:34:21,1696761261431,3,08/10/2023 13:34:21,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,8,trial,Screen 1,9lhd9n,1,response,7,5865.939000000013,6449.271000000008,6457.49499985695,5865.939000000013,6449.271000000008,6457.49499985695,1,5865.939000000013,591.555999856937,0,,Rating Scale,Similarity,9,object-14,trial,magazine,журнал,8.mp4,Magazine 2.jpg,,40
43,1696750461791,08/10/2023 07:34:21,1696761261791,3,08/10/2023 13:34:21,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,info,Video start,149.65400000018417,132.96500000020023,149.65400000018417,149.65400000018417,132.96500000020023,149.65400000018417,1,149.65400000018417,0,0,,Video,Video,2,object-8,trial,ring,круг,9.mp4,Ring 2.jpg,,41
44,1696750471584,08/10/2023 07:34:31,1696761271584,3,08/10/2023 13:34:31,142916,13,task-1v1w,,32094521,de08xpgq,9489076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x715,Accepted,,0,familiarity ratings,19,rsl_list2,Not on phone,,Accepted,survey_list,9,trial,Screen 1,9lhd9n,1,continue,,10160.62399995231,10148.644,10160.62399995231,10160.62399995231,10148.644,10160.62399995231,1,10160.62399995231,0,0,,Click To Continue,Continue Button,10,object-24,trial,ring,круг,9.mp4,Ring 2.jpg,,42
