Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
129,1698507961625,28/10/2023 15:46:01,1698515161625,2,28/10/2023 19:46:01,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,10,match,Screen 4,9wlxvm,4,response,nomatch,11050,11034,11050,11050,11034,11050,1,11050,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Doubt 1.jpg,Skeptisk.mp4,same,same,doubt,15,target,1,,,
130,1698507962110,28/10/2023 15:46:02,1698515162110,2,28/10/2023 19:46:02,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,nomatch,Screen 1,8mz8sc,1,continue,,502,502,502,502,502,502,1,502,0,0,,Fixation Timing,,1,object-186,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
131,1698507963109,28/10/2023 15:46:03,1698515163109,2,28/10/2023 19:46:03,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,nomatch,Screen 2,zhfxqk,2,timedOut,,999,999,999,999,999,999,0,999,0,0,,Time Limit,screen,0,screen,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
132,1698507963409,28/10/2023 15:46:03,1698515163409,2,28/10/2023 19:46:03,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
133,1698507963667,28/10/2023 15:46:03,1698515163667,2,28/10/2023 19:46:03,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,info,Video start,30.980473000061494,29,30.980473000061494,30.980473000061494,29,30.980473000061494,0,30.980473000061494,0,0,,Video,video,1,object-204,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
134,1698507967880,28/10/2023 15:46:07,1698515167880,2,28/10/2023 19:46:07,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,nomatch,Screen 4,kfk7dt,4,response,match,4471,4467,4471,4471,4467,4471,0,4471,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Color 2.jpg,Gate.mp4,different,different,na,51,foil,1,,,
135,1698507968376,28/10/2023 15:46:08,1698515168376,2,28/10/2023 19:46:08,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,11,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
136,1698507969376,28/10/2023 15:46:09,1698515169376,2,28/10/2023 19:46:09,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,11,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
137,1698507969676,28/10/2023 15:46:09,1698515169676,2,28/10/2023 19:46:09,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,11,match,Screen 3,z1irvt,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
138,1698507969932,28/10/2023 15:46:09,1698515169932,2,28/10/2023 19:46:09,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,11,match,Screen 4,9wlxvm,4,info,Video start,31.610117000050366,29,31.610117000050366,31.610117000050366,29,31.610117000050366,1,31.610117000050366,0,0,,Video,video,1,object-178,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
139,1698507976248,28/10/2023 15:46:16,1698515176248,2,28/10/2023 19:46:16,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,11,match,Screen 4,9wlxvm,4,response,match,6573,6567,6573,6573,6567,6573,1,6573,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
140,1698507976733,28/10/2023 15:46:16,1698515176733,2,28/10/2023 19:46:16,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,12,match,Screen 1,nmofvp,1,continue,,490,490,490,490,490,490,1,490,0,0,,Fixation Timing,,1,object-167,match,Frog 1.jpg,Frosk.mp4,same,different,frog,6,target,1,,,
141,1698507977726,28/10/2023 15:46:17,1698515177726,2,28/10/2023 19:46:17,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,12,match,Screen 2,pevo7u,2,timedOut,,993,993,993,993,993,993,0,993,0,0,,Time Limit,screen,0,screen,match,Frog 1.jpg,Frosk.mp4,same,different,frog,6,target,1,,,
142,1698507978027,28/10/2023 15:46:18,1698515178027,2,28/10/2023 19:46:18,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,12,match,Screen 3,z1irvt,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,match,Frog 1.jpg,Frosk.mp4,same,different,frog,6,target,1,,,
143,1698507978282,28/10/2023 15:46:18,1698515178282,2,28/10/2023 19:46:18,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,12,match,Screen 4,9wlxvm,4,info,Video start,29.79645599989908,29,29.79645599989908,29.79645599989908,29,29.79645599989908,1,29.79645599989908,0,0,,Video,video,1,object-178,match,Frog 1.jpg,Frosk.mp4,same,different,frog,6,target,1,,,
144,1698507987031,28/10/2023 15:46:27,1698515187031,2,28/10/2023 19:46:27,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,12,match,Screen 4,9wlxvm,4,response,nomatch,9004,9000,9004,9004,9000,9004,1,9004,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Frog 1.jpg,Frosk.mp4,same,different,frog,6,target,1,,,
145,1698507987527,28/10/2023 15:46:27,1698515187527,2,28/10/2023 19:46:27,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,13,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Eagle 2.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
146,1698507988527,28/10/2023 15:46:28,1698515188527,2,28/10/2023 19:46:28,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,13,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Eagle 2.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
147,1698507988827,28/10/2023 15:46:28,1698515188827,2,28/10/2023 19:46:28,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,13,match,Screen 3,z1irvt,3,timedOut,,301.0000000000582,301,301.0000000000582,301.0000000000582,301,301.0000000000582,1,301.0000000000582,0,0,,Time Limit,screen,0,screen,match,Eagle 2.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
148,1698507989083,28/10/2023 15:46:29,1698515189083,2,28/10/2023 19:46:29,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,13,match,Screen 4,9wlxvm,4,info,Video start,28.30549500016687,28,28.30549500016687,28.30549500016687,28,28.30549500016687,1,28.30549500016687,0,0,,Video,video,1,object-178,match,Eagle 2.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
149,1698508026811,28/10/2023 15:47:06,1698515226811,2,28/10/2023 19:47:06,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,13,match,Screen 4,9wlxvm,4,response,match,37984,37968,37984,37984,37968,37984,1,37984,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Eagle 2.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
150,1698508027296,28/10/2023 15:47:07,1698515227296,2,28/10/2023 19:47:07,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,14,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Salt 2.jpg,Salt.mp4,same,different,salt,10,target,1,,,
151,1698508028296,28/10/2023 15:47:08,1698515228296,2,28/10/2023 19:47:08,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,14,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Salt 2.jpg,Salt.mp4,same,different,salt,10,target,1,,,
152,1698508028596,28/10/2023 15:47:08,1698515228596,2,28/10/2023 19:47:08,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,14,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Salt 2.jpg,Salt.mp4,same,different,salt,10,target,1,,,
153,1698508028851,28/10/2023 15:47:08,1698515228851,2,28/10/2023 19:47:08,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,14,match,Screen 4,9wlxvm,4,info,Video start,29.324271999868643,25,29.324271999868643,29.324271999868643,25,29.324271999868643,1,29.324271999868643,0,0,,Video,video,1,object-178,match,Salt 2.jpg,Salt.mp4,same,different,salt,10,target,1,,,
154,1698508043384,28/10/2023 15:47:23,1698515243384,2,28/10/2023 19:47:23,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,14,match,Screen 4,9wlxvm,4,response,nomatch,14788.000000000116,14784,14788.000000000116,14788.000000000116,14784,14788.000000000116,1,14788.000000000116,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Salt 2.jpg,Salt.mp4,same,different,salt,10,target,1,,,
155,1698508043880,28/10/2023 15:47:23,1698515243880,2,28/10/2023 19:47:23,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,15,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
156,1698508044886,28/10/2023 15:47:24,1698515244886,2,28/10/2023 19:47:24,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,15,match,Screen 2,pevo7u,2,timedOut,,1006,1004,1006,1006,1004,1006,0,1006,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
157,1698508045181,28/10/2023 15:47:25,1698515245181,2,28/10/2023 19:47:25,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,15,match,Screen 3,z1irvt,3,timedOut,,298,297,298,298,297,298,1,298,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
158,1698508045439,28/10/2023 15:47:25,1698515245439,2,28/10/2023 19:47:25,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,15,match,Screen 4,9wlxvm,4,info,Video start,30.383291999888314,29,30.383291999888314,30.383291999888314,29,30.383291999888314,1,30.383291999888314,0,0,,Video,video,1,object-178,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
159,1698508051801,28/10/2023 15:47:31,1698515251801,2,28/10/2023 19:47:31,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,15,match,Screen 4,9wlxvm,4,response,match,6621,6617,6621,6621,6617,6621,1,6621,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Lose 1.jpg,Miste.mp4,same,different,lose,41,target,1,,,
160,1698508052298,28/10/2023 15:47:32,1698515252298,2,28/10/2023 19:47:32,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
161,1698508053298,28/10/2023 15:47:33,1698515253298,2,28/10/2023 19:47:33,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1001,1001,1001,1001,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
162,1698508053598,28/10/2023 15:47:33,1698515253598,2,28/10/2023 19:47:33,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,nomatch,Screen 3,d73ena,3,timedOut,,300,299,300,300,299,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
163,1698508053860,28/10/2023 15:47:33,1698515253860,2,28/10/2023 19:47:33,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,nomatch,Screen 4,kfk7dt,4,info,Video start,35.05776900016883,26,35.05776900016883,35.05776900016883,26,35.05776900016883,0,35.05776900016883,0,0,,Video,video,1,object-204,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
164,1698508065190,28/10/2023 15:47:45,1698515265190,2,28/10/2023 19:47:45,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,nomatch,Screen 4,kfk7dt,4,response,match,11593,11584,11593,11593,11584,11593,0,11593,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
165,1698508065683,28/10/2023 15:47:45,1698515265683,2,28/10/2023 19:47:45,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Jump 1.jpg,Hoppe.mp4,same,different,jump,39,target,1,,,
166,1698508066682,28/10/2023 15:47:46,1698515266682,2,28/10/2023 19:47:46,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,match,Screen 2,pevo7u,2,timedOut,,1000.0000000001164,1000,1000.0000000001164,1000.0000000001164,1000,1000.0000000001164,0,1000.0000000001164,0,0,,Time Limit,screen,0,screen,match,Jump 1.jpg,Hoppe.mp4,same,different,jump,39,target,1,,,
167,1698508066981,28/10/2023 15:47:46,1698515266981,2,28/10/2023 19:47:46,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,match,Screen 3,z1irvt,3,timedOut,,299,299,299,299,299,299,1,299,0,0,,Time Limit,screen,0,screen,match,Jump 1.jpg,Hoppe.mp4,same,different,jump,39,target,1,,,
168,1698508067238,28/10/2023 15:47:47,1698515267238,2,28/10/2023 19:47:47,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,match,Screen 4,9wlxvm,4,info,Video start,34.605750000059544,30,34.605750000059544,34.605750000059544,30,34.605750000059544,1,34.605750000059544,0,0,,Video,video,1,object-178,match,Jump 1.jpg,Hoppe.mp4,same,different,jump,39,target,1,,,
169,1698508077585,28/10/2023 15:47:57,1698515277585,2,28/10/2023 19:47:57,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,16,match,Screen 4,9wlxvm,4,response,nomatch,10604,10601,10604,10604,10601,10604,1,10604,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Jump 1.jpg,Hoppe.mp4,same,different,jump,39,target,1,,,
170,1698508078082,28/10/2023 15:47:58,1698515278082,2,28/10/2023 19:47:58,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Metal 2.jpg,Metall.mp4,same,different,metal,35,target,1,,,
171,1698508079083,28/10/2023 15:47:59,1698515279083,2,28/10/2023 19:47:59,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,match,Screen 2,pevo7u,2,timedOut,,1001,1001,1001,1001,1001,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Metal 2.jpg,Metall.mp4,same,different,metal,35,target,1,,,
172,1698508079383,28/10/2023 15:47:59,1698515279383,2,28/10/2023 19:47:59,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Metal 2.jpg,Metall.mp4,same,different,metal,35,target,1,,,
173,1698508079640,28/10/2023 15:47:59,1698515279640,2,28/10/2023 19:47:59,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,match,Screen 4,9wlxvm,4,info,Video start,30.305156999997564,16,30.305156999997564,30.305156999997564,16,30.305156999997564,1,30.305156999997564,0,0,,Video,video,1,object-178,match,Metal 2.jpg,Metall.mp4,same,different,metal,35,target,1,,,
174,1698508091015,28/10/2023 15:48:11,1698515291015,2,28/10/2023 19:48:11,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,17,match,Screen 4,9wlxvm,4,response,nomatch,11632,11617,11632,11632,11617,11632,1,11632,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Metal 2.jpg,Metall.mp4,same,different,metal,35,target,1,,,
175,1698508091500,28/10/2023 15:48:11,1698515291500,2,28/10/2023 19:48:11,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,18,nomatch,Screen 1,8mz8sc,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-186,nomatch,Take 1.jpg,Kano.mp4,different,different,na,93,foil,1,,,
176,1698508092500,28/10/2023 15:48:12,1698515292500,2,28/10/2023 19:48:12,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,18,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1001,1001,1001,1001,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Take 1.jpg,Kano.mp4,different,different,na,93,foil,1,,,
177,1698508092800,28/10/2023 15:48:12,1698515292800,2,28/10/2023 19:48:12,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,18,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Take 1.jpg,Kano.mp4,different,different,na,93,foil,1,,,
178,1698508093056,28/10/2023 15:48:13,1698515293056,2,28/10/2023 19:48:13,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,18,nomatch,Screen 4,kfk7dt,4,info,Video start,30.80873300021264,29,30.80873300021264,30.80873300021264,29,30.80873300021264,0,30.80873300021264,0,0,,Video,video,1,object-204,nomatch,Take 1.jpg,Kano.mp4,different,different,na,93,foil,1,,,
179,1698508100309,28/10/2023 15:48:20,1698515300309,2,28/10/2023 19:48:20,142915,17,task-eu79,,32549467,gn8mwswy,9631781,,rejected - time limit reached,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1436x698,,,0,experiment list1,109,Not on phone,,,nsl_list1,18,nomatch,Screen 4,kfk7dt,4,response,nomatch,7509,7501,7509,7509,7501,7509,0,7509,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Take 1.jpg,Kano.mp4,different,different,na,93,foil,1,,,
