Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
12,1696512294133,05/10/2023 13:24:54,1696519494133,2,05/10/2023 17:24:54,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 1,8mz8sc,1,continue,,499.5460000000003,499.5460000000003,499.5460000000003,499.5460000000003,499.5460000000003,499.5460000000003,1,499.5460000000003,0,0,,Fixation Timing,,1,object-186,nomatch,Show 1.jpg,Gulv.mp4,different,same,na,67,foil,1,,,
13,1696512295132,05/10/2023 13:24:55,1696519495132,2,05/10/2023 17:24:55,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.8239999046327,999.0300000000007,1001.8239999046327,1001.8239999046327,999.0300000000007,1001.8239999046327,0,1001.8239999046327,0,0,,Time Limit,screen,0,screen,nomatch,Show 1.jpg,Gulv.mp4,different,same,na,67,foil,1,,,
14,1696512295431,05/10/2023 13:24:55,1696519495431,2,05/10/2023 17:24:55,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 3,d73ena,3,timedOut,,302.09399985694836,299.66399999999885,302.09399985694836,302.09399985694836,299.66399999999885,302.09399985694836,1,302.09399985694836,0,0,,Time Limit,screen,0,screen,nomatch,Show 1.jpg,Gulv.mp4,different,same,na,67,foil,1,,,
15,1696512295475,05/10/2023 13:24:55,1696519495475,2,05/10/2023 17:24:55,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 4,kfk7dt,4,info,Video start,46.00599985694951,33.02800000000025,46.00599985694951,46.00599985694951,33.02800000000025,46.00599985694951,0,46.00599985694951,0,0,,Video,video,1,object-204,nomatch,Show 1.jpg,Gulv.mp4,different,same,na,67,foil,1,,,
16,1696512299639,05/10/2023 13:24:59,1696519499639,2,05/10/2023 17:24:59,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,4209.629999904633,4195.736000000001,4209.629999904633,4209.629999904633,4195.736000000001,4209.629999904633,0,4209.629999904633,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Show 1.jpg,Gulv.mp4,different,same,na,67,foil,1,,,
17,1696512300125,05/10/2023 13:25:00,1696519500125,2,05/10/2023 17:25:00,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 1,8mz8sc,1,continue,,499.1730000000007,499.1730000000007,499.1730000000007,499.1730000000007,499.1730000000007,499.1730000000007,1,499.1730000000007,0,0,,Fixation Timing,,1,object-186,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
18,1696512301124,05/10/2023 13:25:01,1696519501124,2,05/10/2023 17:25:01,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.520999856948,998.9969999999994,1000.520999856948,1000.520999856948,998.9969999999994,1000.520999856948,0,1000.520999856948,0,0,,Time Limit,screen,0,screen,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
19,1696512301425,05/10/2023 13:25:01,1696519501425,2,05/10/2023 17:25:01,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 3,d73ena,3,timedOut,,302.52399985694865,300.07600000000093,302.52399985694865,302.52399985694865,300.07600000000093,302.52399985694865,1,302.52399985694865,0,0,,Time Limit,screen,0,screen,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
20,1696512301471,05/10/2023 13:25:01,1696519501471,2,05/10/2023 17:25:01,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,info,Video start,47.32599985694772,32.92399999999907,47.32599985694772,47.32599985694772,32.92399999999907,47.32599985694772,0,47.32599985694772,0,0,,Video,video,1,object-204,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
21,1696512303801,05/10/2023 13:25:03,1696519503801,2,05/10/2023 17:25:03,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2377.9479998569477,2364.178,2377.9479998569477,2377.9479998569477,2364.178,2377.9479998569477,0,2377.9479998569477,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Sing 1.jpg,Kvinne.mp4,different,different,na,92,foil,1,,,
22,1696512304289,05/10/2023 13:25:04,1696519504289,2,05/10/2023 17:25:04,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 1,8mz8sc,1,continue,,499.59200000000055,499.59200000000055,499.59200000000055,499.59200000000055,499.59200000000055,499.59200000000055,1,499.59200000000055,0,0,,Fixation Timing,,1,object-186,nomatch,Write 1.jpg,Håpe.mp4,different,different,na,96,foil,1,,,
23,1696512305289,05/10/2023 13:25:05,1696519505289,2,05/10/2023 17:25:05,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.877999904631,998.989999999998,1001.877999904631,1001.877999904631,998.989999999998,1001.877999904631,0,1001.877999904631,0,0,,Time Limit,screen,0,screen,nomatch,Write 1.jpg,Håpe.mp4,different,different,na,96,foil,1,,,
24,1696512305587,05/10/2023 13:25:05,1696519505587,2,05/10/2023 17:25:05,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 3,d73ena,3,timedOut,,301.78800000000047,299.41400000000067,301.78800000000047,301.78800000000047,299.41400000000067,301.78800000000047,1,301.78800000000047,0,0,,Time Limit,screen,0,screen,nomatch,Write 1.jpg,Håpe.mp4,different,different,na,96,foil,1,,,
25,1696512305615,05/10/2023 13:25:05,1696519505615,2,05/10/2023 17:25:05,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,info,Video start,29.825000047683513,16.572000000000116,29.825000047683513,29.825000047683513,16.572000000000116,29.825000047683513,0,29.825000047683513,0,0,,Video,video,1,object-204,nomatch,Write 1.jpg,Håpe.mp4,different,different,na,96,foil,1,,,
26,1696512309354,05/10/2023 13:25:09,1696519509354,2,05/10/2023 17:25:09,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,3769.0740000476835,3763.304,3769.0740000476835,3769.0740000476835,3763.304,3769.0740000476835,0,3769.0740000476835,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Write 1.jpg,Håpe.mp4,different,different,na,96,foil,1,,,
27,1696512309850,05/10/2023 13:25:09,1696519509850,2,05/10/2023 17:25:09,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 1,nmofvp,1,continue,,499.33699999999953,499.33699999999953,499.33699999999953,499.33699999999953,499.33699999999953,499.33699999999953,1,499.33699999999953,0,0,,Fixation Timing,,1,object-167,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
28,1696512310849,05/10/2023 13:25:10,1696519510849,2,05/10/2023 17:25:10,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 2,pevo7u,2,timedOut,,1001.132999856949,998.8600000000006,1001.132999856949,1001.132999856949,998.8600000000006,1001.132999856949,0,1001.132999856949,0,0,,Time Limit,screen,0,screen,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
29,1696512311149,05/10/2023 13:25:11,1696519511149,2,05/10/2023 17:25:11,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 3,z1irvt,3,timedOut,,302.27299985694845,299.8999999999978,302.27299985694845,302.27299985694845,299.8999999999978,302.27299985694845,1,302.27299985694845,0,0,,Time Limit,screen,0,screen,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
30,1696512311192,05/10/2023 13:25:11,1696519511192,2,05/10/2023 17:25:11,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 4,9wlxvm,4,info,Video start,45.00599985695063,32.94400000000314,45.00599985695063,45.00599985695063,32.94400000000314,45.00599985695063,1,45.00599985695063,0,0,,Video,video,1,object-178,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
31,1696512319445,05/10/2023 13:25:19,1696519519445,2,05/10/2023 17:25:19,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
32,1696512319612,05/10/2023 13:25:19,1696519519612,2,05/10/2023 17:25:19,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 4,9wlxvm,1,info,Video start,40.56600014305117,32.95100000000002,40.56600014305117,40.56600014305117,32.95100000000002,40.56600014305117,1,40.56600014305117,0,0,,Video,video,1,object-178,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
33,1696512325424,05/10/2023 13:25:25,1696519525424,2,05/10/2023 17:25:25,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,1,match,Screen 4,9wlxvm,1,response,match,5852.903,5844.1630000000005,5852.903,5852.903,5844.1630000000005,5852.903,1,5852.903,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Boy 1.jpg,Gutt.mp4,same,different,boy,27,target,1,,,
34,1696512325918,05/10/2023 13:25:25,1696519525918,2,05/10/2023 17:25:25,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,nomatch,Screen 1,8mz8sc,1,continue,,499.549,499.549,499.549,499.549,499.549,499.549,1,499.549,0,0,,Fixation Timing,,1,object-186,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
35,1696512326917,05/10/2023 13:25:26,1696519526917,2,05/10/2023 17:25:26,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.291000143051,998.9250000000002,1002.291000143051,1002.291000143051,998.9250000000002,1002.291000143051,0,1002.291000143051,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
36,1696512327216,05/10/2023 13:25:27,1696519527216,2,05/10/2023 17:25:27,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,nomatch,Screen 3,d73ena,3,timedOut,,302.2659999999996,299.59599999999955,302.2659999999996,302.2659999999996,299.59599999999955,302.2659999999996,1,302.2659999999996,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
37,1696512327260,05/10/2023 13:25:27,1696519527260,2,05/10/2023 17:25:27,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,nomatch,Screen 4,kfk7dt,4,info,Video start,46.7350000953675,33.14400000000023,46.7350000953675,46.7350000953675,33.14400000000023,46.7350000953675,0,46.7350000953675,0,0,,Video,video,1,object-204,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
38,1696512330250,05/10/2023 13:25:30,1696519530250,2,05/10/2023 17:25:30,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,5,nomatch,Screen 4,kfk7dt,4,response,nomatch,3036.9699999523164,3030.388000000001,3036.9699999523164,3036.9699999523164,3030.388000000001,3036.9699999523164,0,3036.9699999523164,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Choose 2.jpg,Marsjering.mp4,different,different,na,65,foil,1,,,
39,1696512330746,05/10/2023 13:25:30,1696519530746,2,05/10/2023 17:25:30,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 1,nmofvp,1,continue,,499.5759999999991,499.5759999999991,499.5759999999991,499.5759999999991,499.5759999999991,499.5759999999991,1,499.5759999999991,0,0,,Fixation Timing,,1,object-167,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
40,1696512331744,05/10/2023 13:25:31,1696519531744,2,05/10/2023 17:25:31,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 2,pevo7u,2,timedOut,,1000.9060000476838,998.6409999999996,1000.9060000476838,1000.9060000476838,998.6409999999996,1000.9060000476838,0,1000.9060000476838,0,0,,Time Limit,screen,0,screen,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
41,1696512332045,05/10/2023 13:25:32,1696519532045,2,05/10/2023 17:25:32,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 3,z1irvt,3,timedOut,,302.7650000476842,300.0040000000008,302.7650000476842,302.7650000476842,300.0040000000008,302.7650000476842,1,302.7650000476842,0,0,,Time Limit,screen,0,screen,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
42,1696512332087,05/10/2023 13:25:32,1696519532087,2,05/10/2023 17:25:32,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 4,9wlxvm,4,info,Video start,44.60100009536713,33.001000000000204,44.60100009536713,44.60100009536713,33.001000000000204,44.60100009536713,1,44.60100009536713,0,0,,Video,video,1,object-178,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
43,1696512334812,05/10/2023 13:25:34,1696519534812,2,05/10/2023 17:25:34,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,2,match,Screen 4,9wlxvm,4,response,nomatch,2770.461000095367,2763.931999999999,2770.461000095367,2770.461000095367,2763.931999999999,2770.461000095367,1,2770.461000095367,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Show 2.jpg,Vise.mp4,same,different,show,19,target,1,,,
44,1696512335308,05/10/2023 13:25:35,1696519535308,2,05/10/2023 17:25:35,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,6,nomatch,Screen 1,8mz8sc,1,continue,,499.4180000000015,499.4180000000015,499.4180000000015,499.4180000000015,499.4180000000015,499.4180000000015,1,499.4180000000015,0,0,,Fixation Timing,,1,object-186,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
45,1696512336307,05/10/2023 13:25:36,1696519536307,2,05/10/2023 17:25:36,142915,11,task-eu79,,32051579,qxs606vf,9479413,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1280x720,1263x897,Accepted,,0,experiment list1,105,Not on phone,Accepted,,list1,nsl_list1,6,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.8110001430505,998.9680000000008,1001.8110001430505,1001.8110001430505,998.9680000000008,1001.8110001430505,0,1001.8110001430505,0,0,,Time Limit,screen,0,screen,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
