Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
255,1696583532226,06/10/2023 09:12:12,1696590732226,2,06/10/2023 13:12:12,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Take 2.jpg,Ta.mp4,same,different,take,45,target,1,,,
256,1696583533226,06/10/2023 09:12:13,1696590733226,2,06/10/2023 13:12:13,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,Ta.mp4,same,different,take,45,target,1,,,
257,1696583533526,06/10/2023 09:12:13,1696590733526,2,06/10/2023 13:12:13,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,Ta.mp4,same,different,take,45,target,1,,,
258,1696583533781,06/10/2023 09:12:13,1696590733781,2,06/10/2023 13:12:13,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,match,Screen 4,9wlxvm,4,info,Video start,15.766100000209121,12,15.766100000209121,15.766100000209121,12,15.766100000209121,1,15.766100000209121,0,0,,Video,video,1,object-178,match,Take 2.jpg,Ta.mp4,same,different,take,45,target,1,,,
259,1696583535820,06/10/2023 09:12:15,1696590735820,2,06/10/2023 13:12:15,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,match,Screen 4,9wlxvm,4,response,nomatch,2295,2283,2295,2295,2283,2295,1,2295,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Take 2.jpg,Ta.mp4,same,different,take,45,target,1,,,
260,1696583536309,06/10/2023 09:12:16,1696590736309,2,06/10/2023 13:12:16,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,School 1.jpg,Jakt.mp4,different,same,na,59,foil,1,,,
261,1696583537309,06/10/2023 09:12:17,1696590737309,2,06/10/2023 13:12:17,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1001,1001,1001,1001,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,School 1.jpg,Jakt.mp4,different,same,na,59,foil,1,,,
262,1696583537609,06/10/2023 09:12:17,1696590737609,2,06/10/2023 13:12:17,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 3,d73ena,3,timedOut,,300,299,300,300,299,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,School 1.jpg,Jakt.mp4,different,same,na,59,foil,1,,,
263,1696583537864,06/10/2023 09:12:17,1696590737864,2,06/10/2023 13:12:17,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 4,kfk7dt,4,info,Video start,14.533188000562888,9,14.533188000562888,14.533188000562888,9,14.533188000562888,0,14.533188000562888,0,0,,Video,video,1,object-204,nomatch,School 1.jpg,Jakt.mp4,different,same,na,59,foil,1,,,
264,1696583540140,06/10/2023 09:12:20,1696590740140,2,06/10/2023 13:12:20,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 4,kfk7dt,4,response,nomatch,2532,2516,2532,2532,2516,2532,0,2532,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,School 1.jpg,Jakt.mp4,different,same,na,59,foil,1,,,
265,1696583540626,06/10/2023 09:12:20,1696590740626,2,06/10/2023 13:12:20,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 1,8mz8sc,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-186,nomatch,Doll 2.jpg,Snakke.mp4,different,different,na,52,foil,1,,,
266,1696583541626,06/10/2023 09:12:21,1696590741626,2,06/10/2023 13:12:21,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.0000000000291,1000,1000.0000000000291,1000.0000000000291,1000,1000.0000000000291,0,1000.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,Snakke.mp4,different,different,na,52,foil,1,,,
267,1696583541926,06/10/2023 09:12:21,1696590741926,2,06/10/2023 13:12:21,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,Snakke.mp4,different,different,na,52,foil,1,,,
268,1696583542180,06/10/2023 09:12:22,1696590742180,2,06/10/2023 13:12:22,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 4,kfk7dt,4,info,Video start,15.323625000426347,12,15.323625000426347,15.323625000426347,12,15.323625000426347,0,15.323625000426347,0,0,,Video,video,1,object-204,nomatch,Doll 2.jpg,Snakke.mp4,different,different,na,52,foil,1,,,
269,1696583544550,06/10/2023 09:12:24,1696590744550,2,06/10/2023 13:12:24,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 4,kfk7dt,4,response,nomatch,2625,2616,2625,2625,2616,2625,0,2625,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doll 2.jpg,Snakke.mp4,different,different,na,52,foil,1,,,
270,1696583545041,06/10/2023 09:12:25,1696590745041,2,06/10/2023 13:12:25,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Frog 2.jpg,Invitere.mp4,different,different,na,54,foil,1,,,
271,1696583546042,06/10/2023 09:12:26,1696590746042,2,06/10/2023 13:12:26,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.0000000000291,1001,1001.0000000000291,1001.0000000000291,1001,1001.0000000000291,0,1001.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Frog 2.jpg,Invitere.mp4,different,different,na,54,foil,1,,,
272,1696583546342,06/10/2023 09:12:26,1696590746342,2,06/10/2023 13:12:26,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Frog 2.jpg,Invitere.mp4,different,different,na,54,foil,1,,,
273,1696583546597,06/10/2023 09:12:26,1696590746597,2,06/10/2023 13:12:26,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 4,kfk7dt,4,info,Video start,15.472888999892461,11,15.472888999892461,15.472888999892461,11,15.472888999892461,0,15.472888999892461,0,0,,Video,video,1,object-204,nomatch,Frog 2.jpg,Invitere.mp4,different,different,na,54,foil,1,,,
274,1696583548615,06/10/2023 09:12:28,1696590748615,2,06/10/2023 13:12:28,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 4,kfk7dt,4,response,nomatch,2273,2266,2273,2273,2266,2273,0,2273,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Frog 2.jpg,Invitere.mp4,different,different,na,54,foil,1,,,
275,1696583549109,06/10/2023 09:12:29,1696590749109,2,06/10/2023 13:12:29,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Children 1.jpg,Barn.mp4,same,different,children,28,target,1,,,
276,1696583550109,06/10/2023 09:12:30,1696590750109,2,06/10/2023 13:12:30,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Children 1.jpg,Barn.mp4,same,different,children,28,target,1,,,
277,1696583550409,06/10/2023 09:12:30,1696590750409,2,06/10/2023 13:12:30,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Children 1.jpg,Barn.mp4,same,different,children,28,target,1,,,
278,1696583550667,06/10/2023 09:12:30,1696590750667,2,06/10/2023 13:12:30,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,match,Screen 4,9wlxvm,4,info,Video start,17.856312999468685,16,17.856312999468685,17.856312999468685,16,17.856312999468685,1,17.856312999468685,0,0,,Video,video,1,object-178,match,Children 1.jpg,Barn.mp4,same,different,children,28,target,1,,,
279,1696583553055,06/10/2023 09:12:33,1696590753055,2,06/10/2023 13:12:33,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,29,match,Screen 4,9wlxvm,4,response,match,2646,2632,2646,2646,2632,2646,1,2646,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Children 1.jpg,Barn.mp4,same,different,children,28,target,1,,,
280,1696583553542,06/10/2023 09:12:33,1696590753542,2,06/10/2023 13:12:33,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 1,8mz8sc,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-186,nomatch,Doubt 2.jpg,Hansker.mp4,different,different,na,63,foil,1,,,
281,1696583554542,06/10/2023 09:12:34,1696590754542,2,06/10/2023 13:12:34,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.0000000000291,1000,1000.0000000000291,1000.0000000000291,1000,1000.0000000000291,0,1000.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Doubt 2.jpg,Hansker.mp4,different,different,na,63,foil,1,,,
282,1696583554842,06/10/2023 09:12:34,1696590754842,2,06/10/2023 13:12:34,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Doubt 2.jpg,Hansker.mp4,different,different,na,63,foil,1,,,
283,1696583555097,06/10/2023 09:12:35,1696590755097,2,06/10/2023 13:12:35,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 4,kfk7dt,4,info,Video start,15.66428600059379,9,15.66428600059379,15.66428600059379,9,15.66428600059379,0,15.66428600059379,0,0,,Video,video,1,object-204,nomatch,Doubt 2.jpg,Hansker.mp4,different,different,na,63,foil,1,,,
284,1696583556985,06/10/2023 09:12:36,1696590756985,2,06/10/2023 13:12:36,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 4,kfk7dt,4,response,nomatch,2143,2133,2143,2143,2133,2143,0,2143,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doubt 2.jpg,Hansker.mp4,different,different,na,63,foil,1,,,
285,1696583557476,06/10/2023 09:12:37,1696590757476,2,06/10/2023 13:12:37,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
286,1696583558476,06/10/2023 09:12:38,1696590758476,2,06/10/2023 13:12:38,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
287,1696583558776,06/10/2023 09:12:38,1696590758776,2,06/10/2023 13:12:38,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
288,1696583559030,06/10/2023 09:12:39,1696590759030,2,06/10/2023 13:12:39,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,match,Screen 4,9wlxvm,4,info,Video start,15.570120000465465,12,15.570120000465465,15.570120000465465,12,15.570120000465465,1,15.570120000465465,0,0,,Video,video,1,object-178,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
289,1696583561950,06/10/2023 09:12:41,1696590761950,2,06/10/2023 13:12:41,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,30,match,Screen 4,9wlxvm,4,response,match,3173.999999999971,3166,3173.999999999971,3173.999999999971,3166,3173.999999999971,1,3173.999999999971,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Leave 1.jpg,Stikke-av.mp4,same,different,leave,40,target,1,,,
290,1696583562442,06/10/2023 09:12:42,1696590762442,2,06/10/2023 13:12:42,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Paint 1.jpg,Male.mp4,same,different,paint,42,target,1,,,
291,1696583563442,06/10/2023 09:12:43,1696590763442,2,06/10/2023 13:12:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Paint 1.jpg,Male.mp4,same,different,paint,42,target,1,,,
292,1696583563742,06/10/2023 09:12:43,1696590763742,2,06/10/2023 13:12:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Paint 1.jpg,Male.mp4,same,different,paint,42,target,1,,,
293,1696583563997,06/10/2023 09:12:43,1696590763997,2,06/10/2023 13:12:43,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,match,Screen 4,9wlxvm,4,info,Video start,16.777549999630367,12,16.777549999630367,16.777549999630367,12,16.777549999630367,1,16.777549999630367,0,0,,Video,video,1,object-178,match,Paint 1.jpg,Male.mp4,same,different,paint,42,target,1,,,
294,1696583566028,06/10/2023 09:12:46,1696590766028,2,06/10/2023 13:12:46,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,31,match,Screen 4,9wlxvm,4,response,match,2286,2283,2286,2286,2283,2286,1,2286,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Paint 1.jpg,Male.mp4,same,different,paint,42,target,1,,,
295,1696583566526,06/10/2023 09:12:46,1696590766526,2,06/10/2023 13:12:46,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 1,8mz8sc,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-186,nomatch,Win 1.jpg,Rive.mp4,different,same,na,72,foil,1,,,
296,1696583567526,06/10/2023 09:12:47,1696590767526,2,06/10/2023 13:12:47,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Win 1.jpg,Rive.mp4,different,same,na,72,foil,1,,,
297,1696583567826,06/10/2023 09:12:47,1696590767826,2,06/10/2023 13:12:47,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Win 1.jpg,Rive.mp4,different,same,na,72,foil,1,,,
298,1696583568080,06/10/2023 09:12:48,1696590768080,2,06/10/2023 13:12:48,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 4,kfk7dt,4,info,Video start,17.523933000019355,9,17.523933000019355,17.523933000019355,9,17.523933000019355,0,17.523933000019355,0,0,,Video,video,1,object-204,nomatch,Win 1.jpg,Rive.mp4,different,same,na,72,foil,1,,,
299,1696583570095,06/10/2023 09:12:50,1696590770095,2,06/10/2023 13:12:50,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 4,kfk7dt,4,response,nomatch,2269,2265,2269,2269,2265,2269,0,2269,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Win 1.jpg,Rive.mp4,different,same,na,72,foil,1,,,
300,1696583570592,06/10/2023 09:12:50,1696590770592,2,06/10/2023 13:12:50,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
301,1696583571592,06/10/2023 09:12:51,1696590771592,2,06/10/2023 13:12:51,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
302,1696583571892,06/10/2023 09:12:51,1696590771892,2,06/10/2023 13:12:51,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,match,Screen 3,z1irvt,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
303,1696583572147,06/10/2023 09:12:52,1696590772147,2,06/10/2023 13:12:52,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,match,Screen 4,9wlxvm,4,info,Video start,17.94613199927332,10,17.94613199927332,17.94613199927332,10,17.94613199927332,1,17.94613199927332,0,0,,Video,video,1,object-178,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
304,1696583574114,06/10/2023 09:12:54,1696590774114,2,06/10/2023 13:12:54,146116,4,task-eu79,,32064835,x2vqwljt,9482437,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.5.2,3440x1440,777x678,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,32,match,Screen 4,9wlxvm,4,response,match,2223,2216,2223,2223,2216,2223,1,2223,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Think 2.jpg,Tror.mp4,same,different,think,46,target,1,,,
