Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
103,1699275862495,06/11/2023 13:04:22,1699279462495,1,06/11/2023 15:04:22,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,9,nomatch,Screen 4,kfk7dt,4,response,nomatch,2515.0000000000146,2500,2515.0000000000146,2515.0000000000146,2500,2515.0000000000146,0,2515.0000000000146,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Wait 1.jpg,Leir.mp4,different,different,na,71,foil,1,,,
104,1699275862979,06/11/2023 13:04:22,1699279462979,1,06/11/2023 15:04:22,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Sneeze 2.jpg,Nyse.mp4,same,different,sneeze,20,target,1,,,
105,1699275863980,06/11/2023 13:04:23,1699279463980,1,06/11/2023 15:04:23,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,match,Screen 2,pevo7u,2,timedOut,,1001,1001,1001,1001,1001,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Sneeze 2.jpg,Nyse.mp4,same,different,sneeze,20,target,1,,,
106,1699275864280,06/11/2023 13:04:24,1699279464280,1,06/11/2023 15:04:24,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Sneeze 2.jpg,Nyse.mp4,same,different,sneeze,20,target,1,,,
107,1699275864300,06/11/2023 13:04:24,1699279464300,1,06/11/2023 15:04:24,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,match,Screen 4,9wlxvm,4,info,Video start,19.61116699880651,17,19.61116699880651,19.61116699880651,17,19.61116699880651,1,19.61116699880651,0,0,,Video,video,1,object-178,match,Sneeze 2.jpg,Nyse.mp4,same,different,sneeze,20,target,1,,,
108,1699275867203,06/11/2023 13:04:27,1699279467203,1,06/11/2023 15:04:27,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,match,Screen 4,9wlxvm,4,response,match,2923,2917,2923,2923,2917,2923,1,2923,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Sneeze 2.jpg,Nyse.mp4,same,different,sneeze,20,target,1,,,
109,1699275867697,06/11/2023 13:04:27,1699279467697,1,06/11/2023 15:04:27,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Breathe 1.jpg,Puste.mp4,same,different,breathe,37,target,1,,,
110,1699275868698,06/11/2023 13:04:28,1699279468698,1,06/11/2023 15:04:28,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Breathe 1.jpg,Puste.mp4,same,different,breathe,37,target,1,,,
111,1699275868997,06/11/2023 13:04:28,1699279468997,1,06/11/2023 15:04:28,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Breathe 1.jpg,Puste.mp4,same,different,breathe,37,target,1,,,
112,1699275869016,06/11/2023 13:04:29,1699279469016,1,06/11/2023 15:04:29,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,info,Video start,18.665041667099924,16,18.665041667099924,18.665041667099924,16,18.665041667099924,1,18.665041667099924,0,0,,Video,video,1,object-178,match,Breathe 1.jpg,Puste.mp4,same,different,breathe,37,target,1,,,
113,1699275873697,06/11/2023 13:04:33,1699279473697,1,06/11/2023 15:04:33,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,13,match,Screen 4,9wlxvm,4,response,match,4699,4683,4699,4699,4683,4699,1,4699,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Breathe 1.jpg,Puste.mp4,same,different,breathe,37,target,1,,,
114,1699275874180,06/11/2023 13:04:34,1699279474180,1,06/11/2023 15:04:34,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,10,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Change 1.jpg,Sove.mp4,different,different,na,82,foil,1,,,
115,1699275875180,06/11/2023 13:04:35,1699279475180,1,06/11/2023 15:04:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,10,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Change 1.jpg,Sove.mp4,different,different,na,82,foil,1,,,
116,1699275875480,06/11/2023 13:04:35,1699279475480,1,06/11/2023 15:04:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,10,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Change 1.jpg,Sove.mp4,different,different,na,82,foil,1,,,
117,1699275875501,06/11/2023 13:04:35,1699279475501,1,06/11/2023 15:04:35,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,10,nomatch,Screen 4,kfk7dt,4,info,Video start,20.573750668821475,16,20.573750668821475,20.573750668821475,16,20.573750668821475,0,20.573750668821475,0,0,,Video,video,1,object-204,nomatch,Change 1.jpg,Sove.mp4,different,different,na,82,foil,1,,,
118,1699275877636,06/11/2023 13:04:37,1699279477636,1,06/11/2023 15:04:37,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,10,nomatch,Screen 4,kfk7dt,4,response,nomatch,2156,2150,2156,2156,2150,2156,0,2156,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Change 1.jpg,Sove.mp4,different,different,na,82,foil,1,,,
119,1699275878130,06/11/2023 13:04:38,1699279478130,1,06/11/2023 15:04:38,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,11,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Gorilla 1.jpg,Jord.mp4,different,different,na,55,foil,1,,,
120,1699275879130,06/11/2023 13:04:39,1699279479130,1,06/11/2023 15:04:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,11,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,Jord.mp4,different,different,na,55,foil,1,,,
121,1699275879430,06/11/2023 13:04:39,1699279479430,1,06/11/2023 15:04:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,11,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,Jord.mp4,different,different,na,55,foil,1,,,
122,1699275879450,06/11/2023 13:04:39,1699279479450,1,06/11/2023 15:04:39,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,11,nomatch,Screen 4,kfk7dt,4,info,Video start,18.671000000739937,16,18.671000000739937,18.671000000739937,16,18.671000000739937,0,18.671000000739937,0,0,,Video,video,1,object-204,nomatch,Gorilla 1.jpg,Jord.mp4,different,different,na,55,foil,1,,,
123,1699275882699,06/11/2023 13:04:42,1699279482699,1,06/11/2023 15:04:42,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,11,nomatch,Screen 4,kfk7dt,4,response,nomatch,3267,3250,3267,3267,3250,3267,0,3267,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Gorilla 1.jpg,Jord.mp4,different,different,na,55,foil,1,,,
124,1699275883180,06/11/2023 13:04:43,1699279483180,1,06/11/2023 15:04:43,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
125,1699275884180,06/11/2023 13:04:44,1699279484180,1,06/11/2023 15:04:44,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
126,1699275884480,06/11/2023 13:04:44,1699279484480,1,06/11/2023 15:04:44,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
127,1699275884502,06/11/2023 13:04:44,1699279484502,1,06/11/2023 15:04:44,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,info,Video start,21.612374999454712,16,21.612374999454712,21.612374999454712,16,21.612374999454712,1,21.612374999454712,0,0,,Video,video,1,object-178,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
128,1699275889558,06/11/2023 13:04:49,1699279489558,1,06/11/2023 15:04:49,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,14,match,Screen 4,9wlxvm,4,response,match,5077,5066,5077,5077,5066,5077,1,5077,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Color 1.jpg,Farge.mp4,same,same,color,3,target,1,,,
129,1699275890047,06/11/2023 13:04:50,1699279490047,1,06/11/2023 15:04:50,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Children 1.jpg,Barn.mp4,same,same,children,28,target,1,,,
130,1699275891047,06/11/2023 13:04:51,1699279491047,1,06/11/2023 15:04:51,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Children 1.jpg,Barn.mp4,same,same,children,28,target,1,,,
131,1699275891347,06/11/2023 13:04:51,1699279491347,1,06/11/2023 15:04:51,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Children 1.jpg,Barn.mp4,same,same,children,28,target,1,,,
132,1699275891367,06/11/2023 13:04:51,1699279491367,1,06/11/2023 15:04:51,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,info,Video start,20.661916667818673,16,20.661916667818673,20.661916667818673,16,20.661916667818673,1,20.661916667818673,0,0,,Video,video,1,object-178,match,Children 1.jpg,Barn.mp4,same,same,children,28,target,1,,,
133,1699275894319,06/11/2023 13:04:54,1699279494319,1,06/11/2023 15:04:54,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,15,match,Screen 4,9wlxvm,4,response,match,2972,2967,2972,2972,2967,2972,1,2972,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Children 1.jpg,Barn.mp4,same,same,children,28,target,1,,,
134,1699275894814,06/11/2023 13:04:54,1699279494814,1,06/11/2023 15:04:54,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Write 2.jpg,Skrive.mp4,same,same,write,48,target,1,,,
135,1699275895814,06/11/2023 13:04:55,1699279495814,1,06/11/2023 15:04:55,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Write 2.jpg,Skrive.mp4,same,same,write,48,target,1,,,
136,1699275896114,06/11/2023 13:04:56,1699279496114,1,06/11/2023 15:04:56,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Write 2.jpg,Skrive.mp4,same,same,write,48,target,1,,,
137,1699275896134,06/11/2023 13:04:56,1699279496134,1,06/11/2023 15:04:56,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,info,Video start,20.680167002601884,16,20.680167002601884,20.680167002601884,16,20.680167002601884,1,20.680167002601884,0,0,,Video,video,1,object-178,match,Write 2.jpg,Skrive.mp4,same,same,write,48,target,1,,,
138,1699275898283,06/11/2023 13:04:58,1699279498283,1,06/11/2023 15:04:58,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,16,match,Screen 4,9wlxvm,4,response,match,2169,2167,2169,2169,2167,2169,1,2169,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Write 2.jpg,Skrive.mp4,same,same,write,48,target,1,,,
139,1699275898780,06/11/2023 13:04:58,1699279498780,1,06/11/2023 15:04:58,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,School 2.jpg,Skole.mp4,same,different,school,11,target,1,,,
140,1699275899780,06/11/2023 13:04:59,1699279499780,1,06/11/2023 15:04:59,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,School 2.jpg,Skole.mp4,same,different,school,11,target,1,,,
141,1699275900080,06/11/2023 13:05:00,1699279500080,1,06/11/2023 15:05:00,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,School 2.jpg,Skole.mp4,same,different,school,11,target,1,,,
142,1699275900107,06/11/2023 13:05:00,1699279500107,1,06/11/2023 15:05:00,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,info,Video start,25.521916999203718,16,25.521916999203718,25.521916999203718,16,25.521916999203718,1,25.521916999203718,0,0,,Video,video,1,object-178,match,School 2.jpg,Skole.mp4,same,different,school,11,target,1,,,
143,1699275902662,06/11/2023 13:05:02,1699279502662,1,06/11/2023 15:05:02,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,17,match,Screen 4,9wlxvm,4,response,nomatch,2582,2566,2582,2582,2566,2582,1,2582,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,School 2.jpg,Skole.mp4,same,different,school,11,target,1,,,
144,1699275903147,06/11/2023 13:05:03,1699279503147,1,06/11/2023 15:05:03,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
145,1699275904147,06/11/2023 13:05:04,1699279504147,1,06/11/2023 15:05:04,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
146,1699275904447,06/11/2023 13:05:04,1699279504447,1,06/11/2023 15:05:04,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 3,d73ena,3,timedOut,,300.0000000000291,300,300.0000000000291,300.0000000000291,300,300.0000000000291,1,300.0000000000291,0,0,,Time Limit,screen,0,screen,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
147,1699275904469,06/11/2023 13:05:04,1699279504469,1,06/11/2023 15:05:04,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,info,Video start,21.533250667958022,17,21.533250667958022,21.533250667958022,17,21.533250667958022,0,21.533250667958022,0,0,,Video,video,1,object-204,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
148,1699275906404,06/11/2023 13:05:06,1699279506404,1,06/11/2023 15:05:06,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,12,nomatch,Screen 4,kfk7dt,4,response,nomatch,1958,1950,1958,1958,1950,1958,0,1958,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Flower 1.jpg,Møte.mp4,different,different,na,81,foil,1,,,
149,1699275906896,06/11/2023 13:05:06,1699279506896,1,06/11/2023 15:05:06,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,18,match,Screen 1,nmofvp,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,,1,object-167,match,Travel 2.jpg,Reise.mp4,same,different,travel,21,target,1,,,
150,1699275907896,06/11/2023 13:05:07,1699279507896,1,06/11/2023 15:05:07,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,18,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,different,travel,21,target,1,,,
151,1699275908197,06/11/2023 13:05:08,1699279508197,1,06/11/2023 15:05:08,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,18,match,Screen 3,z1irvt,3,timedOut,,301.0000000000291,301,301.0000000000291,301.0000000000291,301,301.0000000000291,1,301.0000000000291,0,0,,Time Limit,screen,0,screen,match,Travel 2.jpg,Reise.mp4,same,different,travel,21,target,1,,,
152,1699275908216,06/11/2023 13:05:08,1699279508216,1,06/11/2023 15:05:08,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,18,match,Screen 4,9wlxvm,4,info,Video start,18.580916330530208,17,18.580916330530208,18.580916330530208,17,18.580916330530208,1,18.580916330530208,0,0,,Video,video,1,object-178,match,Travel 2.jpg,Reise.mp4,same,different,travel,21,target,1,,,
153,1699275910862,06/11/2023 13:05:10,1699279510862,1,06/11/2023 15:05:10,146116,4,task-eu79,,32737716,icec2pk8,9687063,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1470x956,1470x817,Accepted,,0,experiment list1,107,Not on phone,Accepted,,nsl_list1,18,match,Screen 4,9wlxvm,4,response,match,2664,2650,2664,2664,2650,2664,1,2664,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Travel 2.jpg,Reise.mp4,same,different,travel,21,target,1,,,
