Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
15,1698754345555,31/10/2023 12:12:25,1698757945555,1,31/10/2023 14:12:25,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,3,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Doll 2.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
16,1698754346556,31/10/2023 12:12:26,1698757946556,1,31/10/2023 14:12:26,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.3130000119199,1000.4400000000023,1003.3130000119199,1003.3130000119199,1000.4400000000023,1003.3130000119199,0,1003.3130000119199,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
17,1698754346857,31/10/2023 12:12:26,1698757946857,1,31/10/2023 14:12:26,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,3,nomatch,Screen 3,d73ena,3,timedOut,,303.2730000178781,300.1319999999978,303.2730000178781,303.2730000178781,300.1319999999978,303.2730000178781,1,303.2730000178781,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
18,1698754346881,31/10/2023 12:12:26,1698757946881,1,31/10/2023 14:12:26,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,info,Video start,27.129000011919825,16.67399999999907,27.129000011919825,27.129000011919825,16.67399999999907,27.129000011919825,0,27.129000011919825,0,0,,Video,video,1,object-204,nomatch,Doll 2.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
19,1698754348941,31/10/2023 12:12:28,1698757948941,1,31/10/2023 14:12:28,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2087.940999999999,2084.25,2087.940999999999,2087.940999999999,2084.25,2087.940999999999,0,2087.940999999999,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doll 2.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
20,1698754349440,31/10/2023 12:12:29,1698757949440,1,31/10/2023 14:12:29,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,4,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Pain 1.jpg,Snø.mp4,different,different,na,60,foil,1,,,
21,1698754350441,31/10/2023 12:12:30,1698757950441,1,31/10/2023 14:12:30,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.3710000059582,1000.439999999995,1003.3710000059582,1003.3710000059582,1000.439999999995,1003.3710000059582,0,1003.3710000059582,0,0,,Time Limit,screen,0,screen,nomatch,Pain 1.jpg,Snø.mp4,different,different,na,60,foil,1,,,
22,1698754350743,31/10/2023 12:12:30,1698757950743,1,31/10/2023 14:12:30,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,4,nomatch,Screen 3,d73ena,3,timedOut,,304.73100001788407,300.13200000000506,304.73100001788407,304.73100001788407,300.13200000000506,304.73100001788407,1,304.73100001788407,0,0,,Time Limit,screen,0,screen,nomatch,Pain 1.jpg,Snø.mp4,different,different,na,60,foil,1,,,
23,1698754350766,31/10/2023 12:12:30,1698757950766,1,31/10/2023 14:12:30,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,info,Video start,27.613000011918544,16.67399999999907,27.613000011918544,27.613000011918544,16.67399999999907,27.613000011918544,0,27.613000011918544,0,0,,Video,video,1,object-204,nomatch,Pain 1.jpg,Snø.mp4,different,different,na,60,foil,1,,,
24,1698754353199,31/10/2023 12:12:33,1698757953199,1,31/10/2023 14:12:33,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,2460.3989999999976,2451.077999999994,2460.3989999999976,2460.3989999999976,2451.077999999994,2460.3989999999976,0,2460.3989999999976,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Pain 1.jpg,Snø.mp4,different,different,na,60,foil,1,,,
25,1698754353693,31/10/2023 12:12:33,1698757953693,1,31/10/2023 14:12:33,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,1,match,Screen 1,nmofvp,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-167,match,Telephone 2.jpg,Telefon.mp4,same,different,telephone,36,target,1,,,
26,1698754354687,31/10/2023 12:12:34,1698757954687,1,31/10/2023 14:12:34,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,1,match,Screen 2,pevo7u,2,timedOut,,997.8010000178838,993.7230000000054,997.8010000178838,997.8010000178838,993.7230000000054,997.8010000178838,0,997.8010000178838,0,0,,Time Limit,screen,0,screen,match,Telephone 2.jpg,Telefon.mp4,same,different,telephone,36,target,1,,,
27,1698754354985,31/10/2023 12:12:34,1698757954985,1,31/10/2023 14:12:34,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,1,match,Screen 3,z1irvt,3,timedOut,,302.1780000119179,300.1319999999978,302.1780000119179,302.1780000119179,300.1319999999978,302.1780000119179,1,302.1780000119179,0,0,,Time Limit,screen,0,screen,match,Telephone 2.jpg,Telefon.mp4,same,different,telephone,36,target,1,,,
28,1698754355008,31/10/2023 12:12:35,1698757955008,1,31/10/2023 14:12:35,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,1,match,Screen 4,9wlxvm,4,info,Video start,25.114999999999185,16.67399999999907,25.114999999999185,25.114999999999185,16.67399999999907,25.114999999999185,1,25.114999999999185,0,0,,Video,video,1,object-178,match,Telephone 2.jpg,Telefon.mp4,same,different,telephone,36,target,1,,,
29,1698754361775,31/10/2023 12:12:41,1698757961775,1,31/10/2023 14:12:41,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,1,match,Screen 4,9wlxvm,4,response,match,6791.845999994039,6786.317999999999,6791.845999994039,6791.845999994039,6786.317999999999,6791.845999994039,1,6791.845999994039,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Telephone 2.jpg,Telefon.mp4,same,different,telephone,36,target,1,,,
30,1698754362273,31/10/2023 12:12:42,1698757962273,1,31/10/2023 14:12:42,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,5,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
31,1698754363274,31/10/2023 12:12:43,1698757963274,1,31/10/2023 14:12:43,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,5,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.2079999999987,1000.4400000000023,1004.2079999999987,1004.2079999999987,1000.4400000000023,1004.2079999999987,0,1004.2079999999987,0,0,,Time Limit,screen,0,screen,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
32,1698754363574,31/10/2023 12:12:43,1698757963574,1,31/10/2023 14:12:43,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,5,nomatch,Screen 3,d73ena,3,timedOut,,304.2679999999964,300.1319999999978,304.2679999999964,304.2679999999964,300.1319999999978,304.2679999999964,1,304.2679999999964,0,0,,Time Limit,screen,0,screen,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
33,1698754363597,31/10/2023 12:12:43,1698757963597,1,31/10/2023 14:12:43,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,5,nomatch,Screen 4,kfk7dt,4,info,Video start,27.43500000595907,16.67399999999907,27.43500000595907,27.43500000595907,16.67399999999907,27.43500000595907,0,27.43500000595907,0,0,,Video,video,1,object-204,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
34,1698754368301,31/10/2023 12:12:48,1698757968301,1,31/10/2023 14:12:48,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,5,nomatch,Screen 4,kfk7dt,4,response,nomatch,4731.235999994038,4722.118000000002,4731.235999994038,4731.235999994038,4722.118000000002,4731.235999994038,0,4731.235999994038,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Travel 1.jpg,President.mp4,different,different,na,69,foil,1,,,
35,1698754368795,31/10/2023 12:12:48,1698757968795,1,31/10/2023 14:12:48,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,2,match,Screen 1,nmofvp,1,continue,,500.2199999999939,500.2199999999939,500.2199999999939,500.2199999999939,500.2199999999939,500.2199999999939,1,500.2199999999939,0,0,,Fixation Timing,,1,object-167,match,Choose 1.jpg,Velge.mp4,same,same,choose,17,target,1,,,
36,1698754369796,31/10/2023 12:12:49,1698757969796,1,31/10/2023 14:12:49,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,2,match,Screen 2,pevo7u,2,timedOut,,1004.2980000000025,1000.4400000000023,1004.2980000000025,1004.2980000000025,1000.4400000000023,1004.2980000000025,0,1004.2980000000025,0,0,,Time Limit,screen,0,screen,match,Choose 1.jpg,Velge.mp4,same,same,choose,17,target,1,,,
37,1698754370096,31/10/2023 12:12:50,1698757970096,1,31/10/2023 14:12:50,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,2,match,Screen 3,z1irvt,3,timedOut,,303.1580000119211,300.1319999999978,303.1580000119211,303.1580000119211,300.1319999999978,303.1580000119211,1,303.1580000119211,0,0,,Time Limit,screen,0,screen,match,Choose 1.jpg,Velge.mp4,same,same,choose,17,target,1,,,
38,1698754370119,31/10/2023 12:12:50,1698757970119,1,31/10/2023 14:12:50,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,2,match,Screen 4,9wlxvm,4,info,Video start,26.75000001788378,16.67399999999907,26.75000001788378,26.75000001788378,16.67399999999907,26.75000001788378,1,26.75000001788378,0,0,,Video,video,1,object-178,match,Choose 1.jpg,Velge.mp4,same,same,choose,17,target,1,,,
39,1698754373054,31/10/2023 12:12:53,1698757973054,1,31/10/2023 14:12:53,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,2,match,Screen 4,9wlxvm,4,response,match,2961.126000005963,2951.2980000000025,2961.126000005963,2961.126000005963,2951.2980000000025,2961.126000005963,1,2961.126000005963,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Choose 1.jpg,Velge.mp4,same,same,choose,17,target,1,,,
40,1698754373548,31/10/2023 12:12:53,1698757973548,1,31/10/2023 14:12:53,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,6,nomatch,Screen 1,8mz8sc,1,continue,,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,500.22000000000116,1,500.22000000000116,0,0,,Fixation Timing,,1,object-186,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
41,1698754374551,31/10/2023 12:12:54,1698757974551,1,31/10/2023 14:12:54,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,6,nomatch,Screen 2,zhfxqk,2,timedOut,,1006.5080000119196,1004.9040000000023,1006.5080000119196,1006.5080000119196,1004.9040000000023,1006.5080000119196,0,1006.5080000119196,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
42,1698754374853,31/10/2023 12:12:54,1698757974853,1,31/10/2023 14:12:54,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,6,nomatch,Screen 3,d73ena,3,timedOut,,303.7040000059569,300.1319999999978,303.7040000059569,303.7040000059569,300.1319999999978,303.7040000059569,1,303.7040000059569,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
43,1698754374876,31/10/2023 12:12:54,1698757974876,1,31/10/2023 14:12:54,142915,17,task-eu79,,32597556,7lh74236,9647566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 118.0.0.0,3440x1440,1717x1248,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,6,nomatch,Screen 4,kfk7dt,4,info,Video start,27.112999994038198,16.67399999999907,27.112999994038198,27.112999994038198,16.67399999999907,27.112999994038198,0,27.112999994038198,0,0,,Video,video,1,object-204,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
