Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Randomise questionnaire elements?,Question Key,Response
13,1696578457774,06/10/2023 07:47:37,1696578457660,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,6a_CI-quantised,2
14,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,6b_CIage,
15,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,7_deafnessreason,Arv
16,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,8_born-deaf,ja
17,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,8_born-deaf-quantised,1
18,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,8a_deafness-age,
19,1696578457774,06/10/2023 07:47:37,1696578457661,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,9_SL-exposure,48
20,1696578457774,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,10_SL-introduction-path,via pårørende
21,1696578457774,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,10_SL-introduction-path-quantised,3
22,1696578457774,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,11_SL-years,52
23,1696578457865,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,12_SL-peers,ja
24,1696578457865,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,12_SL-peers-quantised,1
25,1696578457865,06/10/2023 07:47:37,1696578457662,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,13_college,ja
26,1696578457865,06/10/2023 07:47:37,1696578457663,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,13_college-quantised,1
27,1696578457865,06/10/2023 07:47:37,1696578457663,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,14_deaf-clubs,ja
28,1696578457865,06/10/2023 07:47:37,1696578457663,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,14_deaf-clubs-quantised,1
29,1696578457865,06/10/2023 07:47:37,1696578457663,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,15_freq-of-use,Hver dag
30,1696578457865,06/10/2023 07:47:37,1696578457663,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,15_freq-of-use-quantised,1
31,1696578457865,06/10/2023 07:47:37,1696578457664,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,16_preferred-language,både tegnspråk og norsk (skriftlig eller muntlig)
32,1696578457865,06/10/2023 07:47:37,1696578457664,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,16_preferred-language-quantised,4
33,1696578457865,06/10/2023 07:47:37,1696578457664,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,16_preferred-language-text,
34,1696578457865,06/10/2023 07:47:37,1696578457664,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,17_home-language,Dansk tegnspråk
35,1696578457865,06/10/2023 07:47:37,1696578457664,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,18_formal-writing ,ja
36,1696578457865,06/10/2023 07:47:37,1696578457665,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,18_formal-writing -quantised,1
37,1696578457865,06/10/2023 07:47:37,1696578457665,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,response-1,ja
38,1696578457865,06/10/2023 07:47:37,1696578457665,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,response-1-quantised,1
39,1696578457865,06/10/2023 07:47:37,1696578457665,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,20_formal-reading,ja
40,1696578457865,06/10/2023 07:47:37,1696578457666,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,20_formal-reading-quantised,1
41,1696578457865,06/10/2023 07:47:37,1696578457666,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,21_informal-reading,ja
42,1696578457865,06/10/2023 07:47:37,1696578457666,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,21_informal-reading-quantised,1
43,1696578457952,06/10/2023 07:47:37,1696578457667,2,06/10/2023 09:47:37,142915,13,questionnaire-zt1x,,32059980,srup7r1h,9481525,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1467x958,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list1,No,END QUESTIONNAIRE,110251
END OF FILE
